project_id,sov_line_id,material_total_cost,estimated_material_cost,material_overrun_ratio
PRJ-2022-322,PRJ-2022-322-SOV-02,0.0,25600,0.0
PRJ-2022-322,PRJ-2022-322-SOV-03,154334.49,111100,1.389
PRJ-2022-322,PRJ-2022-322-SOV-04,191866.77,138100,1.389
PRJ-2022-322,PRJ-2022-322-SOV-05,185651.33000000002,133600,1.39
PRJ-2022-322,PRJ-2022-322-SOV-06,98555.7,70900,1.39
PRJ-2022-322,PRJ-2022-322-SOV-07,413741.62,0,2.0
PRJ-2022-322,PRJ-2022-322-SOV-08,384947.38,0,2.0
PRJ-2022-322,PRJ-2022-322-SOV-09,302747.95999999996,0,2.0
PRJ-2022-322,PRJ-2022-322-SOV-10,105811.94,76100,1.39
PRJ-2022-322,PRJ-2022-322-SOV-11,50256.77,36100,1.392
PRJ-2022-322,PRJ-2022-322-SOV-12,90647.97,0,2.0
PRJ-2022-322,PRJ-2022-322-SOV-13,0.0,0,0.0
PRJ-2022-322,PRJ-2022-322-SOV-14,0.0,16400,0.0
PRJ-2022-322,PRJ-2022-322-SOV-15,0.0,11500,0.0
PRJ-2022-323,PRJ-2022-323-SOV-01,0.0,187000,0.0
PRJ-2022-323,PRJ-2022-323-SOV-02,0.0,62700,0.0
PRJ-2022-323,PRJ-2022-323-SOV-03,202383.93,189200,1.07
PRJ-2022-323,PRJ-2022-323-SOV-04,220252.07,205900,1.07
PRJ-2022-323,PRJ-2022-323-SOV-05,179747.46999999997,168100,1.069
PRJ-2022-323,PRJ-2022-323-SOV-06,168141.03,157200,1.07
PRJ-2022-323,PRJ-2022-323-SOV-07,771528.55,0,2.0
PRJ-2022-323,PRJ-2022-323-SOV-08,594909.13,0,2.0
PRJ-2022-323,PRJ-2022-323-SOV-09,317245.11000000004,0,2.0
PRJ-2022-323,PRJ-2022-323-SOV-10,168184.43,157200,1.07
PRJ-2022-323,PRJ-2022-323-SOV-11,86450.6,80800,1.07
PRJ-2022-323,PRJ-2022-323-SOV-12,101923.15,0,2.0
PRJ-2022-323,PRJ-2022-323-SOV-13,0.0,0,0.0
PRJ-2022-323,PRJ-2022-323-SOV-14,0.0,52300,0.0
PRJ-2022-323,PRJ-2022-323-SOV-15,0.0,37700,0.0
PRJ-2022-324,PRJ-2022-324-SOV-01,0.0,145400,0.0
PRJ-2022-324,PRJ-2022-324-SOV-02,0.0,91000,0.0
PRJ-2022-324,PRJ-2022-324-SOV-03,154738.38,153000,1.011
PRJ-2022-324,PRJ-2022-324-SOV-04,179371.97,177400,1.011
PRJ-2022-324,PRJ-2022-324-SOV-05,184607.72,182600,1.011
PRJ-2022-324,PRJ-2022-324-SOV-06,80767.59,79800,1.012
PRJ-2022-324,PRJ-2022-324-SOV-07,627301.59,0,2.0
PRJ-2022-324,PRJ-2022-324-SOV-08,493251.0,0,2.0
PRJ-2022-324,PRJ-2022-324-SOV-09,340035.55,0,2.0
PRJ-2022-324,PRJ-2022-324-SOV-10,165512.7,163700,1.011
PRJ-2022-324,PRJ-2022-324-SOV-11,72545.8,71700,1.012
PRJ-2022-324,PRJ-2022-324-SOV-12,107892.34,0,2.0
PRJ-2022-324,PRJ-2022-324-SOV-13,0.0,0,0.0
PRJ-2022-324,PRJ-2022-324-SOV-14,0.0,49000,0.0
PRJ-2022-324,PRJ-2022-324-SOV-15,0.0,30300,0.0
PRJ-2022-325,PRJ-2022-325-SOV-01,0.0,92300,0.0
PRJ-2022-325,PRJ-2022-325-SOV-02,0.0,40100,0.0
PRJ-2022-325,PRJ-2022-325-SOV-03,136630.85,142100,0.962
PRJ-2022-325,PRJ-2022-325-SOV-04,182333.95,189600,0.962
PRJ-2022-325,PRJ-2022-325-SOV-05,151815.29,157900,0.961
PRJ-2022-325,PRJ-2022-325-SOV-06,97814.61,101700,0.962
PRJ-2022-325,PRJ-2022-325-SOV-07,585985.13,0,2.0
PRJ-2022-325,PRJ-2022-325-SOV-08,339199.31,0,2.0
PRJ-2022-325,PRJ-2022-325-SOV-09,232881.88999999998,0,2.0
PRJ-2022-325,PRJ-2022-325-SOV-10,80647.89,83800,0.962
PRJ-2022-325,PRJ-2022-325-SOV-11,43269.06,45000,0.962
PRJ-2022-325,PRJ-2022-325-SOV-12,107528.85,0,2.0
PRJ-2022-325,PRJ-2022-325-SOV-13,0.0,0,0.0
PRJ-2022-325,PRJ-2022-325-SOV-14,0.0,48700,0.0
PRJ-2022-325,PRJ-2022-325-SOV-15,0.0,23700,0.0
PRJ-2022-326,PRJ-2022-326-SOV-01,0.0,116100,0.0
PRJ-2022-326,PRJ-2022-326-SOV-02,0.0,73600,0.0
PRJ-2022-326,PRJ-2022-326-SOV-03,208957.4,204300,1.023
PRJ-2022-326,PRJ-2022-326-SOV-04,169913.99,166100,1.023
PRJ-2022-326,PRJ-2022-326-SOV-05,155212.21,151700,1.023
PRJ-2022-326,PRJ-2022-326-SOV-06,92395.72,90300,1.023
PRJ-2022-326,PRJ-2022-326-SOV-07,477248.91,0,2.0
PRJ-2022-326,PRJ-2022-326-SOV-08,338016.87,0,2.0
PRJ-2022-326,PRJ-2022-326-SOV-09,218755.93,0,2.0
PRJ-2022-326,PRJ-2022-326-SOV-10,118207.18,115600,1.023
PRJ-2022-326,PRJ-2022-326-SOV-11,68507.77,67000,1.023
PRJ-2022-326,PRJ-2022-326-SOV-12,95529.2,0,2.0
PRJ-2022-326,PRJ-2022-326-SOV-13,0.0,0,0.0
PRJ-2022-326,PRJ-2022-326-SOV-14,0.0,43500,0.0
PRJ-2022-326,PRJ-2022-326-SOV-15,0.0,27000,0.0
PRJ-2022-327,PRJ-2022-327-SOV-01,0.0,681800,0.0
PRJ-2022-327,PRJ-2022-327-SOV-02,0.0,223600,0.0
PRJ-2022-327,PRJ-2022-327-SOV-03,710468.4,707500,1.004
PRJ-2022-327,PRJ-2022-327-SOV-04,991865.55,987700,1.004
PRJ-2022-327,PRJ-2022-327-SOV-05,862816.46,859200,1.004
PRJ-2022-327,PRJ-2022-327-SOV-06,828152.88,824700,1.004
PRJ-2022-327,PRJ-2022-327-SOV-07,3183419.92,0,2.0
PRJ-2022-327,PRJ-2022-327-SOV-08,2393003.32,0,2.0
PRJ-2022-327,PRJ-2022-327-SOV-09,1428466.4200000002,0,2.0
PRJ-2022-327,PRJ-2022-327-SOV-10,1058499.92,1054100,1.004
PRJ-2022-327,PRJ-2022-327-SOV-11,401297.75,399600,1.004
PRJ-2022-327,PRJ-2022-327-SOV-12,490568.03,0,2.0
PRJ-2022-327,PRJ-2022-327-SOV-13,0.0,0,0.0
PRJ-2022-327,PRJ-2022-327-SOV-14,0.0,218200,0.0
PRJ-2022-327,PRJ-2022-327-SOV-15,0.0,165900,0.0
PRJ-2022-328,PRJ-2022-328-SOV-01,0.0,397300,0.0
PRJ-2022-328,PRJ-2022-328-SOV-02,0.0,181000,0.0
PRJ-2022-328,PRJ-2022-328-SOV-03,353276.24,366800,0.963
PRJ-2022-328,PRJ-2022-328-SOV-04,614243.1900000001,637800,0.963
PRJ-2022-328,PRJ-2022-328-SOV-05,455063.97,472500,0.963
PRJ-2022-328,PRJ-2022-328-SOV-06,302507.07,314100,0.963
PRJ-2022-328,PRJ-2022-328-SOV-07,1869068.1199999999,0,2.0
PRJ-2022-328,PRJ-2022-328-SOV-08,1353609.78,0,2.0
PRJ-2022-328,PRJ-2022-328-SOV-09,1075086.01,0,2.0
PRJ-2022-328,PRJ-2022-328-SOV-10,249344.78,258900,0.963
PRJ-2022-328,PRJ-2022-328-SOV-11,257400.09000000003,267300,0.963
PRJ-2022-328,PRJ-2022-328-SOV-12,246164.73,0,2.0
PRJ-2022-328,PRJ-2022-328-SOV-13,0.0,0,0.0
PRJ-2022-328,PRJ-2022-328-SOV-14,0.0,76600,0.0
PRJ-2022-328,PRJ-2022-328-SOV-15,0.0,73500,0.0
PRJ-2022-329,PRJ-2022-329-SOV-01,0.0,517600,0.0
PRJ-2022-329,PRJ-2022-329-SOV-02,0.0,283200,0.0
PRJ-2022-329,PRJ-2022-329-SOV-03,930067.54,855900,1.087
PRJ-2022-329,PRJ-2022-329-SOV-04,612594.4600000001,563700,1.087
PRJ-2022-329,PRJ-2022-329-SOV-05,1114242.25,1025400,1.087
PRJ-2022-329,PRJ-2022-329-SOV-06,587892.27,541000,1.087
PRJ-2022-329,PRJ-2022-329-SOV-07,2644759.89,0,2.0
PRJ-2022-329,PRJ-2022-329-SOV-08,1586826.87,0,2.0
PRJ-2022-329,PRJ-2022-329-SOV-09,1229396.1,0,2.0
PRJ-2022-329,PRJ-2022-329-SOV-10,596651.84,549000,1.087
PRJ-2022-329,PRJ-2022-329-SOV-11,418307.55,384900,1.087
PRJ-2022-329,PRJ-2022-329-SOV-12,349382.4,0,2.0
PRJ-2022-329,PRJ-2022-329-SOV-13,0.0,0,0.0
PRJ-2022-329,PRJ-2022-329-SOV-14,0.0,114700,0.0
PRJ-2022-329,PRJ-2022-329-SOV-15,0.0,75800,0.0
PRJ-2022-330,PRJ-2022-330-SOV-01,0.0,72500,0.0
PRJ-2022-330,PRJ-2022-330-SOV-02,0.0,34600,0.0
PRJ-2022-330,PRJ-2022-330-SOV-03,122032.72,115100,1.06
PRJ-2022-330,PRJ-2022-330-SOV-04,159108.46,150100,1.06
PRJ-2022-330,PRJ-2022-330-SOV-05,150372.34,141900,1.06
PRJ-2022-330,PRJ-2022-330-SOV-06,79665.43,75100,1.061
PRJ-2022-330,PRJ-2022-330-SOV-07,406311.28,0,2.0
PRJ-2022-330,PRJ-2022-330-SOV-08,275690.18,0,2.0
PRJ-2022-330,PRJ-2022-330-SOV-09,163837.91,0,2.0
PRJ-2022-330,PRJ-2022-330-SOV-10,157127.38,148300,1.06
PRJ-2022-330,PRJ-2022-330-SOV-11,46400.14,43700,1.062
PRJ-2022-330,PRJ-2022-330-SOV-12,62691.41,0,2.0
PRJ-2022-330,PRJ-2022-330-SOV-13,0.0,0,0.0
PRJ-2022-330,PRJ-2022-330-SOV-14,0.0,20600,0.0
PRJ-2022-330,PRJ-2022-330-SOV-15,0.0,12900,0.0
PRJ-2022-331,PRJ-2022-331-SOV-01,0.0,752800,0.0
PRJ-2022-331,PRJ-2022-331-SOV-02,0.0,395900,0.0
PRJ-2022-331,PRJ-2022-331-SOV-03,1591370.33,1474700,1.079
PRJ-2022-331,PRJ-2022-331-SOV-04,1302343.1199999999,1206900,1.079
PRJ-2022-331,PRJ-2022-331-SOV-05,1299189.42,1203900,1.079
PRJ-2022-331,PRJ-2022-331-SOV-06,621752.55,576100,1.079
PRJ-2022-331,PRJ-2022-331-SOV-07,4606715.28,0,2.0
PRJ-2022-331,PRJ-2022-331-SOV-08,2969023.86,0,2.0
PRJ-2022-331,PRJ-2022-331-SOV-09,2237893.61,0,2.0
PRJ-2022-331,PRJ-2022-331-SOV-10,1293728.48,1198900,1.079
PRJ-2022-331,PRJ-2022-331-SOV-11,526461.14,487800,1.079
PRJ-2022-331,PRJ-2022-331-SOV-12,589179.5,0,2.0
PRJ-2022-331,PRJ-2022-331-SOV-13,0.0,0,0.0
PRJ-2022-331,PRJ-2022-331-SOV-14,0.0,321800,0.0
PRJ-2022-331,PRJ-2022-331-SOV-15,0.0,264600,0.0
PRJ-2022-332,PRJ-2022-332-SOV-01,0.0,316200,0.0
PRJ-2022-332,PRJ-2022-332-SOV-02,0.0,155800,0.0
PRJ-2022-332,PRJ-2022-332-SOV-03,371296.51,362300,1.025
PRJ-2022-332,PRJ-2022-332-SOV-04,578729.86,564800,1.025
PRJ-2022-332,PRJ-2022-332-SOV-05,371291.48,362300,1.025
PRJ-2022-332,PRJ-2022-332-SOV-06,212765.33,207600,1.025
PRJ-2022-332,PRJ-2022-332-SOV-07,1294189.75,0,2.0
PRJ-2022-332,PRJ-2022-332-SOV-08,724083.0,0,2.0
PRJ-2022-332,PRJ-2022-332-SOV-09,491191.95,0,2.0
PRJ-2022-332,PRJ-2022-332-SOV-10,327200.69,319300,1.025
PRJ-2022-332,PRJ-2022-332-SOV-11,110933.39,108200,1.025
PRJ-2022-332,PRJ-2022-332-SOV-12,196524.11000000002,0,2.0
PRJ-2022-332,PRJ-2022-332-SOV-13,0.0,0,0.0
PRJ-2022-332,PRJ-2022-332-SOV-14,0.0,84300,0.0
PRJ-2022-332,PRJ-2022-332-SOV-15,0.0,49900,0.0
PRJ-2022-333,PRJ-2022-333-SOV-01,0.0,329100,0.0
PRJ-2022-333,PRJ-2022-333-SOV-02,0.0,108900,0.0
PRJ-2022-333,PRJ-2022-333-SOV-03,355347.12,330200,1.076
PRJ-2022-333,PRJ-2022-333-SOV-04,566320.65,526200,1.076
PRJ-2022-333,PRJ-2022-333-SOV-05,547710.23,508900,1.076
PRJ-2022-333,PRJ-2022-333-SOV-06,263891.11,245200,1.076
PRJ-2022-333,PRJ-2022-333-SOV-07,1225627.7,0,2.0
PRJ-2022-333,PRJ-2022-333-SOV-08,1276464.78,0,2.0
PRJ-2022-333,PRJ-2022-333-SOV-09,626497.23,0,2.0
PRJ-2022-333,PRJ-2022-333-SOV-10,410350.03,381300,1.076
PRJ-2022-333,PRJ-2022-333-SOV-11,157727.62,146500,1.077
PRJ-2022-333,PRJ-2022-333-SOV-12,206050.27000000002,0,2.0
PRJ-2022-333,PRJ-2022-333-SOV-13,0.0,0,0.0
PRJ-2022-333,PRJ-2022-333-SOV-14,0.0,103600,0.0
PRJ-2022-333,PRJ-2022-333-SOV-15,0.0,94200,0.0
PRJ-2022-334,PRJ-2022-334-SOV-01,0.0,426100,0.0
PRJ-2022-334,PRJ-2022-334-SOV-02,0.0,126300,0.0
PRJ-2022-334,PRJ-2022-334-SOV-03,414762.19,376400,1.102
PRJ-2022-334,PRJ-2022-334-SOV-04,855461.55,776400,1.102
PRJ-2022-334,PRJ-2022-334-SOV-05,537535.8200000001,487800,1.102
PRJ-2022-334,PRJ-2022-334-SOV-06,403407.72,366100,1.102
PRJ-2022-334,PRJ-2022-334-SOV-07,2006859.17,0,2.0
PRJ-2022-334,PRJ-2022-334-SOV-08,1226499.09,0,2.0
PRJ-2022-334,PRJ-2022-334-SOV-09,969901.38,0,2.0
PRJ-2022-334,PRJ-2022-334-SOV-10,374574.35,339900,1.102
PRJ-2022-334,PRJ-2022-334-SOV-11,153472.93,139200,1.103
PRJ-2022-334,PRJ-2022-334-SOV-12,275197.12,0,2.0
PRJ-2022-334,PRJ-2022-334-SOV-13,0.0,0,0.0
PRJ-2022-334,PRJ-2022-334-SOV-14,0.0,170000,0.0
PRJ-2022-334,PRJ-2022-334-SOV-15,0.0,111400,0.0
PRJ-2022-335,PRJ-2022-335-SOV-01,0.0,428200,0.0
PRJ-2022-335,PRJ-2022-335-SOV-02,0.0,144200,0.0
PRJ-2022-335,PRJ-2022-335-SOV-03,332404.21,329600,1.009
PRJ-2022-335,PRJ-2022-335-SOV-04,565027.83,560200,1.009
PRJ-2022-335,PRJ-2022-335-SOV-05,585583.61,580600,1.009
PRJ-2022-335,PRJ-2022-335-SOV-06,201289.1,199500,1.009
PRJ-2022-335,PRJ-2022-335-SOV-07,1192357.29,0,2.0
PRJ-2022-335,PRJ-2022-335-SOV-08,1300113.71,0,2.0
PRJ-2022-335,PRJ-2022-335-SOV-09,728454.23,0,2.0
PRJ-2022-335,PRJ-2022-335-SOV-10,346380.88,343400,1.009
PRJ-2022-335,PRJ-2022-335-SOV-11,211480.54,209700,1.008
PRJ-2022-335,PRJ-2022-335-SOV-12,176511.52000000002,0,2.0
PRJ-2022-335,PRJ-2022-335-SOV-13,0.0,0,0.0
PRJ-2022-335,PRJ-2022-335-SOV-14,0.0,161300,0.0
PRJ-2022-335,PRJ-2022-335-SOV-15,0.0,70800,0.0
PRJ-2022-336,PRJ-2022-336-SOV-01,0.0,396700,0.0
PRJ-2022-336,PRJ-2022-336-SOV-02,0.0,150500,0.0
PRJ-2022-336,PRJ-2022-336-SOV-03,730548.4299999999,721300,1.013
PRJ-2022-336,PRJ-2022-336-SOV-04,1093982.17,1080100,1.013
PRJ-2022-336,PRJ-2022-336-SOV-05,434451.32,428900,1.013
PRJ-2022-336,PRJ-2022-336-SOV-06,251850.01,248600,1.013
PRJ-2022-336,PRJ-2022-336-SOV-07,1808601.56,0,2.0
PRJ-2022-336,PRJ-2022-336-SOV-08,1825850.5,0,2.0
PRJ-2022-336,PRJ-2022-336-SOV-09,1239995.0,0,2.0
PRJ-2022-336,PRJ-2022-336-SOV-10,389635.21,384700,1.013
PRJ-2022-336,PRJ-2022-336-SOV-11,355916.77,351400,1.013
PRJ-2022-336,PRJ-2022-336-SOV-12,323542.0,0,2.0
PRJ-2022-336,PRJ-2022-336-SOV-13,0.0,0,0.0
PRJ-2022-336,PRJ-2022-336-SOV-14,0.0,226200,0.0
PRJ-2022-336,PRJ-2022-336-SOV-15,0.0,114200,0.0
PRJ-2022-337,PRJ-2022-337-SOV-01,0.0,750700,0.0
PRJ-2022-337,PRJ-2022-337-SOV-02,0.0,255700,0.0
PRJ-2022-337,PRJ-2022-337-SOV-03,640891.16,628000,1.021
PRJ-2022-337,PRJ-2022-337-SOV-04,903601.13,885400,1.021
PRJ-2022-337,PRJ-2022-337-SOV-05,986455.49,966600,1.021
PRJ-2022-337,PRJ-2022-337-SOV-06,269943.17,264500,1.021
PRJ-2022-337,PRJ-2022-337-SOV-07,2842061.99,0,2.0
PRJ-2022-337,PRJ-2022-337-SOV-08,1780076.0899999999,0,2.0
PRJ-2022-337,PRJ-2022-337-SOV-09,1735558.35,0,2.0
PRJ-2022-337,PRJ-2022-337-SOV-10,725501.9099999999,710900,1.021
PRJ-2022-337,PRJ-2022-337-SOV-11,264977.85,259600,1.021
PRJ-2022-337,PRJ-2022-337-SOV-12,359779.43,0,2.0
PRJ-2022-337,PRJ-2022-337-SOV-13,0.0,0,0.0
PRJ-2022-337,PRJ-2022-337-SOV-14,0.0,131200,0.0
PRJ-2022-337,PRJ-2022-337-SOV-15,0.0,155200,0.0
PRJ-2022-338,PRJ-2022-338-SOV-01,0.0,147400,0.0
PRJ-2022-338,PRJ-2022-338-SOV-02,0.0,98600,0.0
PRJ-2022-338,PRJ-2022-338-SOV-03,210942.15,215500,0.979
PRJ-2022-338,PRJ-2022-338-SOV-04,271540.73,277400,0.979
PRJ-2022-338,PRJ-2022-338-SOV-05,216249.74,220900,0.979
PRJ-2022-338,PRJ-2022-338-SOV-06,131101.81,133900,0.979
PRJ-2022-338,PRJ-2022-338-SOV-07,707296.77,0,2.0
PRJ-2022-338,PRJ-2022-338-SOV-08,663845.69,0,2.0
PRJ-2022-338,PRJ-2022-338-SOV-09,335389.27999999997,0,2.0
PRJ-2022-338,PRJ-2022-338-SOV-10,173134.69,176900,0.979
PRJ-2022-338,PRJ-2022-338-SOV-11,71099.51999999999,72600,0.979
PRJ-2022-338,PRJ-2022-338-SOV-12,78834.55,0,2.0
PRJ-2022-338,PRJ-2022-338-SOV-13,0.0,0,0.0
PRJ-2022-338,PRJ-2022-338-SOV-14,0.0,36500,0.0
PRJ-2022-338,PRJ-2022-338-SOV-15,0.0,17400,0.0
PRJ-2022-339,PRJ-2022-339-SOV-01,0.0,511600,0.0
PRJ-2022-339,PRJ-2022-339-SOV-02,0.0,225100,0.0
PRJ-2022-339,PRJ-2022-339-SOV-03,807647.13,798400,1.012
PRJ-2022-339,PRJ-2022-339-SOV-04,798861.24,789700,1.012
PRJ-2022-339,PRJ-2022-339-SOV-05,505020.81000000006,499200,1.012
PRJ-2022-339,PRJ-2022-339-SOV-06,273667.72,270500,1.012
PRJ-2022-339,PRJ-2022-339-SOV-07,1920625.46,0,2.0
PRJ-2022-339,PRJ-2022-339-SOV-08,1768614.73,0,2.0
PRJ-2022-339,PRJ-2022-339-SOV-09,1278299.55,0,2.0
PRJ-2022-339,PRJ-2022-339-SOV-10,345063.62,341100,1.012
PRJ-2022-339,PRJ-2022-339-SOV-11,257561.33,254600,1.012
PRJ-2022-339,PRJ-2022-339-SOV-12,354368.37,0,2.0
PRJ-2022-339,PRJ-2022-339-SOV-13,0.0,0,0.0
PRJ-2022-339,PRJ-2022-339-SOV-14,0.0,115300,0.0
PRJ-2022-339,PRJ-2022-339-SOV-15,0.0,103100,0.0
PRJ-2022-340,PRJ-2022-340-SOV-01,0.0,578400,0.0
PRJ-2022-340,PRJ-2022-340-SOV-02,0.0,248300,0.0
PRJ-2022-340,PRJ-2022-340-SOV-03,688421.31,658900,1.045
PRJ-2022-340,PRJ-2022-340-SOV-04,667766.33,639100,1.045
PRJ-2022-340,PRJ-2022-340-SOV-05,512496.07,490500,1.045
PRJ-2022-340,PRJ-2022-340-SOV-06,302666.20999999996,289600,1.045
PRJ-2022-340,PRJ-2022-340-SOV-07,2289126.8,0,2.0
PRJ-2022-340,PRJ-2022-340-SOV-08,2229218.62,0,2.0
PRJ-2022-340,PRJ-2022-340-SOV-09,1592086.37,0,2.0
PRJ-2022-340,PRJ-2022-340-SOV-10,429732.43,411300,1.045
PRJ-2022-340,PRJ-2022-340-SOV-11,365208.9,349500,1.045
PRJ-2022-340,PRJ-2022-340-SOV-12,322800.03,0,2.0
PRJ-2022-340,PRJ-2022-340-SOV-13,0.0,0,0.0
PRJ-2022-340,PRJ-2022-340-SOV-14,0.0,155500,0.0
PRJ-2022-340,PRJ-2022-340-SOV-15,0.0,108400,0.0
PRJ-2022-341,PRJ-2022-341-SOV-01,0.0,661900,0.0
PRJ-2022-341,PRJ-2022-341-SOV-02,0.0,393900,0.0
PRJ-2022-341,PRJ-2022-341-SOV-03,1098316.97,1120800,0.98
PRJ-2022-341,PRJ-2022-341-SOV-04,876325.72,894300,0.98
PRJ-2022-341,PRJ-2022-341-SOV-05,789492.06,805600,0.98
PRJ-2022-341,PRJ-2022-341-SOV-06,537975.96,549000,0.98
PRJ-2022-341,PRJ-2022-341-SOV-07,3128078.85,0,2.0
PRJ-2022-341,PRJ-2022-341-SOV-08,1739290.4500000002,0,2.0
PRJ-2022-341,PRJ-2022-341-SOV-09,1287938.21,0,2.0
PRJ-2022-341,PRJ-2022-341-SOV-10,683874.27,697900,0.98
PRJ-2022-341,PRJ-2022-341-SOV-11,318427.41000000003,324900,0.98
PRJ-2022-341,PRJ-2022-341-SOV-12,512436.81,0,2.0
PRJ-2022-341,PRJ-2022-341-SOV-13,0.0,0,0.0
PRJ-2022-341,PRJ-2022-341-SOV-14,0.0,222300,0.0
PRJ-2022-341,PRJ-2022-341-SOV-15,0.0,82300,0.0
PRJ-2022-342,PRJ-2022-342-SOV-01,0.0,542700,0.0
PRJ-2022-342,PRJ-2022-342-SOV-02,0.0,166100,0.0
PRJ-2022-342,PRJ-2022-342-SOV-03,586597.4299999999,558600,1.05
PRJ-2022-342,PRJ-2022-342-SOV-04,1309942.85,1247400,1.05
PRJ-2022-342,PRJ-2022-342-SOV-05,704495.05,670900,1.05
PRJ-2022-342,PRJ-2022-342-SOV-06,376222.74,358200,1.05
PRJ-2022-342,PRJ-2022-342-SOV-07,2356479.16,0,2.0
PRJ-2022-342,PRJ-2022-342-SOV-08,2125898.6100000003,0,2.0
PRJ-2022-342,PRJ-2022-342-SOV-09,1749056.27,0,2.0
PRJ-2022-342,PRJ-2022-342-SOV-10,753119.65,717200,1.05
PRJ-2022-342,PRJ-2022-342-SOV-11,243235.99,231600,1.05
PRJ-2022-342,PRJ-2022-342-SOV-12,504395.82,0,2.0
PRJ-2022-342,PRJ-2022-342-SOV-13,0.0,0,0.0
PRJ-2022-342,PRJ-2022-342-SOV-14,0.0,155300,0.0
PRJ-2022-342,PRJ-2022-342-SOV-15,0.0,147900,0.0
PRJ-2022-343,PRJ-2022-343-SOV-01,0.0,116600,0.0
PRJ-2022-343,PRJ-2022-343-SOV-02,0.0,32900,0.0
PRJ-2022-343,PRJ-2022-343-SOV-03,125036.25,129400,0.966
PRJ-2022-343,PRJ-2022-343-SOV-04,198537.05,205500,0.966
PRJ-2022-343,PRJ-2022-343-SOV-05,136511.28,141300,0.966
PRJ-2022-343,PRJ-2022-343-SOV-06,71447.07,73900,0.967
PRJ-2022-343,PRJ-2022-343-SOV-07,448974.04000000004,0,2.0
PRJ-2022-343,PRJ-2022-343-SOV-08,369874.0,0,2.0
PRJ-2022-343,PRJ-2022-343-SOV-09,320140.31,0,2.0
PRJ-2022-343,PRJ-2022-343-SOV-10,119055.28,123200,0.966
PRJ-2022-343,PRJ-2022-343-SOV-11,51978.59,53800,0.966
PRJ-2022-343,PRJ-2022-343-SOV-12,65098.88,0,2.0
PRJ-2022-343,PRJ-2022-343-SOV-13,0.0,0,0.0
PRJ-2022-343,PRJ-2022-343-SOV-14,0.0,31900,0.0
PRJ-2022-343,PRJ-2022-343-SOV-15,0.0,12800,0.0
PRJ-2022-344,PRJ-2022-344-SOV-01,0.0,463200,0.0
PRJ-2022-344,PRJ-2022-344-SOV-02,0.0,122100,0.0
PRJ-2022-344,PRJ-2022-344-SOV-03,322365.51,311900,1.034
PRJ-2022-344,PRJ-2022-344-SOV-04,608159.76,588400,1.034
PRJ-2022-344,PRJ-2022-344-SOV-05,474209.1,458800,1.034
PRJ-2022-344,PRJ-2022-344-SOV-06,259131.01,250700,1.034
PRJ-2022-344,PRJ-2022-344-SOV-07,1612789.6099999999,0,2.0
PRJ-2022-344,PRJ-2022-344-SOV-08,1542829.1300000001,0,2.0
PRJ-2022-344,PRJ-2022-344-SOV-09,627669.79,0,2.0
PRJ-2022-344,PRJ-2022-344-SOV-10,451999.41,437300,1.034
PRJ-2022-344,PRJ-2022-344-SOV-11,214604.12,207600,1.034
PRJ-2022-344,PRJ-2022-344-SOV-12,224837.35,0,2.0
PRJ-2022-344,PRJ-2022-344-SOV-13,0.0,0,0.0
PRJ-2022-344,PRJ-2022-344-SOV-14,0.0,104300,0.0
PRJ-2022-344,PRJ-2022-344-SOV-15,0.0,62300,0.0
PRJ-2022-345,PRJ-2022-345-SOV-01,0.0,491500,0.0
PRJ-2022-345,PRJ-2022-345-SOV-02,0.0,184500,0.0
PRJ-2022-345,PRJ-2022-345-SOV-03,585924.46,539200,1.087
PRJ-2022-345,PRJ-2022-345-SOV-04,1103206.37,1015300,1.087
PRJ-2022-345,PRJ-2022-345-SOV-05,529607.22,487400,1.087
PRJ-2022-345,PRJ-2022-345-SOV-06,452828.23,416700,1.087
PRJ-2022-345,PRJ-2022-345-SOV-07,2110306.37,0,2.0
PRJ-2022-345,PRJ-2022-345-SOV-08,2045024.7200000002,0,2.0
PRJ-2022-345,PRJ-2022-345-SOV-09,897322.75,0,2.0
PRJ-2022-345,PRJ-2022-345-SOV-10,365534.8,336400,1.087
PRJ-2022-345,PRJ-2022-345-SOV-11,339693.42,312600,1.087
PRJ-2022-345,PRJ-2022-345-SOV-12,316564.79,0,2.0
PRJ-2022-345,PRJ-2022-345-SOV-13,0.0,0,0.0
PRJ-2022-345,PRJ-2022-345-SOV-14,0.0,196500,0.0
PRJ-2022-345,PRJ-2022-345-SOV-15,0.0,61400,0.0
PRJ-2022-346,PRJ-2022-346-SOV-01,0.0,412200,0.0
PRJ-2022-346,PRJ-2022-346-SOV-02,0.0,217800,0.0
PRJ-2022-346,PRJ-2022-346-SOV-03,1081607.78,1040200,1.04
PRJ-2022-346,PRJ-2022-346-SOV-04,927779.77,892200,1.04
PRJ-2022-346,PRJ-2022-346-SOV-05,949341.97,913000,1.04
PRJ-2022-346,PRJ-2022-346-SOV-06,463336.04999999993,445600,1.04
PRJ-2022-346,PRJ-2022-346-SOV-07,2012963.3900000001,0,2.0
PRJ-2022-346,PRJ-2022-346-SOV-08,1425471.6199999999,0,2.0
PRJ-2022-346,PRJ-2022-346-SOV-09,957001.36,0,2.0
PRJ-2022-346,PRJ-2022-346-SOV-10,775561.1499999999,745800,1.04
