project_id,sov_line_id,material_total_cost
PRJ-2021-302,PRJ-2021-302-SOV-08,838493.04
PRJ-2021-302,PRJ-2021-302-SOV-09,655801.12
PRJ-2021-302,PRJ-2021-302-SOV-10,194903.6
PRJ-2021-302,PRJ-2021-302-SOV-11,183664.63999999998
PRJ-2021-302,PRJ-2021-302-SOV-12,170959.52000000002
PRJ-2021-303,PRJ-2021-303-SOV-03,339327.38999999996
PRJ-2021-303,PRJ-2021-303-SOV-04,307778.39
PRJ-2021-303,PRJ-2021-303-SOV-05,386920.47000000003
PRJ-2021-303,PRJ-2021-303-SOV-06,179414.13
PRJ-2021-303,PRJ-2021-303-SOV-07,1082881.81
PRJ-2021-303,PRJ-2021-303-SOV-08,587106.6
PRJ-2021-303,PRJ-2021-303-SOV-09,458347.67
PRJ-2021-303,PRJ-2021-303-SOV-10,335034.81
PRJ-2021-303,PRJ-2021-303-SOV-11,193975.13
PRJ-2021-303,PRJ-2021-303-SOV-12,139267.07
PRJ-2021-304,PRJ-2021-304-SOV-03,110989.74
PRJ-2021-304,PRJ-2021-304-SOV-04,147784.42
PRJ-2021-304,PRJ-2021-304-SOV-05,200653.58000000002
PRJ-2021-304,PRJ-2021-304-SOV-06,58435.5
PRJ-2021-304,PRJ-2021-304-SOV-07,511538.81
PRJ-2021-304,PRJ-2021-304-SOV-08,397959.48
PRJ-2021-304,PRJ-2021-304-SOV-09,359774.12
PRJ-2021-304,PRJ-2021-304-SOV-10,148690.59
PRJ-2021-304,PRJ-2021-304-SOV-11,59785.79
PRJ-2021-304,PRJ-2021-304-SOV-12,107851.41
PRJ-2021-305,PRJ-2021-305-SOV-03,307741.01
PRJ-2021-305,PRJ-2021-305-SOV-04,250299.33000000002
PRJ-2021-305,PRJ-2021-305-SOV-05,225741.66
PRJ-2021-305,PRJ-2021-305-SOV-06,130613.94
PRJ-2021-305,PRJ-2021-305-SOV-07,809991.68
PRJ-2021-305,PRJ-2021-305-SOV-08,686707.5
PRJ-2021-305,PRJ-2021-305-SOV-09,369144.91
PRJ-2021-305,PRJ-2021-305-SOV-10,228646.02
PRJ-2021-305,PRJ-2021-305-SOV-11,105942.96
PRJ-2021-305,PRJ-2021-305-SOV-12,173281.62
PRJ-2021-306,PRJ-2021-306-SOV-03,913166.05
PRJ-2021-306,PRJ-2021-306-SOV-04,1987629.62
PRJ-2021-306,PRJ-2021-306-SOV-05,1183164.99
PRJ-2021-306,PRJ-2021-306-SOV-06,969690.05
PRJ-2021-306,PRJ-2021-306-SOV-07,3535033.7800000003
PRJ-2021-306,PRJ-2021-306-SOV-08,3383467.77
PRJ-2021-306,PRJ-2021-306-SOV-09,2162929.66
PRJ-2021-306,PRJ-2021-306-SOV-10,1182393.01
PRJ-2021-306,PRJ-2021-306-SOV-11,356198.45999999996
PRJ-2021-306,PRJ-2021-306-SOV-12,547631.21
PRJ-2021-307,PRJ-2021-307-SOV-03,1101070.18
PRJ-2021-307,PRJ-2021-307-SOV-04,951062.1
PRJ-2021-307,PRJ-2021-307-SOV-05,922896.8
PRJ-2021-307,PRJ-2021-307-SOV-06,569410.46
PRJ-2021-307,PRJ-2021-307-SOV-07,4013845.42
PRJ-2021-307,PRJ-2021-307-SOV-08,2488860.2600000002
PRJ-2021-307,PRJ-2021-307-SOV-09,2200724.54
PRJ-2021-307,PRJ-2021-307-SOV-10,906018.62
PRJ-2021-307,PRJ-2021-307-SOV-11,329754.35
PRJ-2021-307,PRJ-2021-307-SOV-12,334875.76
PRJ-2021-308,PRJ-2021-308-SOV-03,450903.47000000003
PRJ-2021-308,PRJ-2021-308-SOV-04,450193.26
PRJ-2021-308,PRJ-2021-308-SOV-05,316332.0
PRJ-2021-308,PRJ-2021-308-SOV-06,228381.33
PRJ-2021-308,PRJ-2021-308-SOV-07,1019611.64
PRJ-2021-308,PRJ-2021-308-SOV-08,1168081.69
PRJ-2021-308,PRJ-2021-308-SOV-09,806177.2
PRJ-2021-308,PRJ-2021-308-SOV-10,353811.86
PRJ-2021-308,PRJ-2021-308-SOV-11,93335.65999999999
PRJ-2021-308,PRJ-2021-308-SOV-12,156205.53
PRJ-2021-309,PRJ-2021-309-SOV-03,781182.31
PRJ-2021-309,PRJ-2021-309-SOV-04,949464.29
PRJ-2021-309,PRJ-2021-309-SOV-05,539898.9299999999
PRJ-2021-309,PRJ-2021-309-SOV-06,323319.55
PRJ-2021-309,PRJ-2021-309-SOV-07,2098977.9699999997
PRJ-2021-309,PRJ-2021-309-SOV-08,2336327.34
PRJ-2021-309,PRJ-2021-309-SOV-09,1408943.48
PRJ-2021-309,PRJ-2021-309-SOV-10,653900.1699999999
PRJ-2021-309,PRJ-2021-309-SOV-11,450481.51
PRJ-2021-309,PRJ-2021-309-SOV-12,424223.19
PRJ-2021-310,PRJ-2021-310-SOV-03,784766.87
PRJ-2021-310,PRJ-2021-310-SOV-04,690138.38
PRJ-2021-310,PRJ-2021-310-SOV-05,757248.49
PRJ-2021-310,PRJ-2021-310-SOV-06,364922.96
PRJ-2021-310,PRJ-2021-310-SOV-07,2712194.2199999997
PRJ-2021-310,PRJ-2021-310-SOV-08,2055243.0
PRJ-2021-310,PRJ-2021-310-SOV-09,1444120.74
PRJ-2021-310,PRJ-2021-310-SOV-10,350227.74
PRJ-2021-310,PRJ-2021-310-SOV-11,294637.86
PRJ-2021-310,PRJ-2021-310-SOV-12,337089.56
PRJ-2021-311,PRJ-2021-311-SOV-03,1352816.13
PRJ-2021-311,PRJ-2021-311-SOV-04,908384.07
PRJ-2021-311,PRJ-2021-311-SOV-05,1022549.0
PRJ-2021-311,PRJ-2021-311-SOV-06,428779.79000000004
PRJ-2021-311,PRJ-2021-311-SOV-07,3357074.56
PRJ-2021-311,PRJ-2021-311-SOV-08,1804948.94
PRJ-2021-311,PRJ-2021-311-SOV-09,1816551.81
PRJ-2021-311,PRJ-2021-311-SOV-10,532384.75
PRJ-2021-311,PRJ-2021-311-SOV-11,267805.52999999997
PRJ-2021-311,PRJ-2021-311-SOV-12,353914.28
PRJ-2021-312,PRJ-2021-312-SOV-03,464335.7
PRJ-2021-312,PRJ-2021-312-SOV-04,420346.83
PRJ-2021-312,PRJ-2021-312-SOV-05,444534.1
PRJ-2021-312,PRJ-2021-312-SOV-06,217339.16999999998
PRJ-2021-312,PRJ-2021-312-SOV-07,1279734.23
PRJ-2021-312,PRJ-2021-312-SOV-08,923150.12
PRJ-2021-312,PRJ-2021-312-SOV-09,783399.22
PRJ-2021-312,PRJ-2021-312-SOV-10,229550.77
PRJ-2021-312,PRJ-2021-312-SOV-11,139317.91
PRJ-2021-312,PRJ-2021-312-SOV-12,222179.55
PRJ-2021-313,PRJ-2021-313-SOV-03,174179.68
PRJ-2021-313,PRJ-2021-313-SOV-04,253876.84
PRJ-2021-313,PRJ-2021-313-SOV-05,199177.99
PRJ-2021-313,PRJ-2021-313-SOV-06,74127.43000000001
PRJ-2021-313,PRJ-2021-313-SOV-07,787953.12
PRJ-2021-313,PRJ-2021-313-SOV-08,331148.51999999996
PRJ-2021-313,PRJ-2021-313-SOV-09,413371.65
PRJ-2021-313,PRJ-2021-313-SOV-10,126873.49
PRJ-2021-313,PRJ-2021-313-SOV-11,72136.6
PRJ-2021-313,PRJ-2021-313-SOV-12,63058.41
PRJ-2021-314,PRJ-2021-314-SOV-03,241727.19999999998
PRJ-2021-314,PRJ-2021-314-SOV-04,261082.04
PRJ-2021-314,PRJ-2021-314-SOV-05,181957.68
PRJ-2021-314,PRJ-2021-314-SOV-06,136845.41
PRJ-2021-314,PRJ-2021-314-SOV-07,621315.49
PRJ-2021-314,PRJ-2021-314-SOV-08,532980.26
PRJ-2021-314,PRJ-2021-314-SOV-09,408474.79
PRJ-2021-314,PRJ-2021-314-SOV-10,187042.62
PRJ-2021-314,PRJ-2021-314-SOV-11,63984.23
PRJ-2021-314,PRJ-2021-314-SOV-12,68471.62
PRJ-2021-315,PRJ-2021-315-SOV-03,180687.08000000002
PRJ-2021-315,PRJ-2021-315-SOV-04,191846.08000000002
PRJ-2021-315,PRJ-2021-315-SOV-05,190325.07
PRJ-2021-315,PRJ-2021-315-SOV-06,115789.72
PRJ-2021-315,PRJ-2021-315-SOV-07,514113.55000000005
PRJ-2021-315,PRJ-2021-315-SOV-08,442552.67000000004
PRJ-2021-315,PRJ-2021-315-SOV-09,363310.1
PRJ-2021-315,PRJ-2021-315-SOV-10,131621.05
PRJ-2021-315,PRJ-2021-315-SOV-11,60569.03999999999
PRJ-2021-315,PRJ-2021-315-SOV-12,77677.84
PRJ-2021-316,PRJ-2021-316-SOV-03,888161.8500000001
PRJ-2021-316,PRJ-2021-316-SOV-04,1278394.37
PRJ-2021-316,PRJ-2021-316-SOV-05,1007257.0700000001
PRJ-2021-316,PRJ-2021-316-SOV-06,466844.81
PRJ-2021-316,PRJ-2021-316-SOV-07,3217131.26
PRJ-2021-316,PRJ-2021-316-SOV-08,2530803.38
PRJ-2021-316,PRJ-2021-316-SOV-09,1405379.51
PRJ-2021-316,PRJ-2021-316-SOV-10,952267.94
PRJ-2021-316,PRJ-2021-316-SOV-11,662902.18
PRJ-2021-316,PRJ-2021-316-SOV-12,503119.96
PRJ-2021-317,PRJ-2021-317-SOV-03,120530.47
PRJ-2021-317,PRJ-2021-317-SOV-04,116846.53
PRJ-2021-317,PRJ-2021-317-SOV-05,99474.64
PRJ-2021-317,PRJ-2021-317-SOV-06,62181.45
PRJ-2021-317,PRJ-2021-317-SOV-07,364121.49
PRJ-2021-317,PRJ-2021-317-SOV-08,300925.24
PRJ-2021-317,PRJ-2021-317-SOV-09,260439.19
PRJ-2021-317,PRJ-2021-317-SOV-10,94857.36
PRJ-2021-317,PRJ-2021-317-SOV-11,63555.770000000004
PRJ-2021-317,PRJ-2021-317-SOV-12,60963.020000000004
PRJ-2021-318,PRJ-2021-318-SOV-03,80268.88
PRJ-2021-318,PRJ-2021-318-SOV-04,104919.39
PRJ-2021-318,PRJ-2021-318-SOV-05,64396.9
PRJ-2021-318,PRJ-2021-318-SOV-06,44035.490000000005
PRJ-2021-318,PRJ-2021-318-SOV-07,256372.68
PRJ-2021-318,PRJ-2021-318-SOV-08,235257.61
PRJ-2021-318,PRJ-2021-318-SOV-09,113501.22
PRJ-2021-318,PRJ-2021-318-SOV-10,61237.84
PRJ-2021-318,PRJ-2021-318-SOV-11,39444.13
PRJ-2021-318,PRJ-2021-318-SOV-12,26018.85
PRJ-2021-319,PRJ-2021-319-SOV-03,357071.1
PRJ-2021-319,PRJ-2021-319-SOV-04,294558.12
PRJ-2021-319,PRJ-2021-319-SOV-05,260305.16
PRJ-2021-319,PRJ-2021-319-SOV-06,172302.49
PRJ-2021-319,PRJ-2021-319-SOV-07,862227.4
PRJ-2021-319,PRJ-2021-319-SOV-08,675198.49
PRJ-2021-319,PRJ-2021-319-SOV-09,391240.16000000003
PRJ-2021-319,PRJ-2021-319-SOV-10,174836.09
PRJ-2021-319,PRJ-2021-319-SOV-11,124072.57
PRJ-2021-319,PRJ-2021-319-SOV-12,79376.94
PRJ-2021-320,PRJ-2021-320-SOV-03,844678.4
PRJ-2021-320,PRJ-2021-320-SOV-04,855333.37
PRJ-2021-320,PRJ-2021-320-SOV-05,713060.88
PRJ-2021-320,PRJ-2021-320-SOV-06,380156.35
PRJ-2021-320,PRJ-2021-320-SOV-07,2387410.67
PRJ-2021-320,PRJ-2021-320-SOV-08,1834632.51
PRJ-2021-320,PRJ-2021-320-SOV-09,1540173.52
PRJ-2021-320,PRJ-2021-320-SOV-10,652810.16
PRJ-2021-320,PRJ-2021-320-SOV-11,171495.3
PRJ-2021-320,PRJ-2021-320-SOV-12,258531.16999999998
PRJ-2022-321,PRJ-2022-321-SOV-03,872279.3400000001
PRJ-2022-321,PRJ-2022-321-SOV-04,984720.2999999999
PRJ-2022-321,PRJ-2022-321-SOV-05,740265.01
PRJ-2022-321,PRJ-2022-321-SOV-06,494423.76
PRJ-2022-321,PRJ-2022-321-SOV-07,2771909.89
PRJ-2022-321,PRJ-2022-321-SOV-08,2321024.14
PRJ-2022-321,PRJ-2022-321-SOV-09,1701090.3399999999
PRJ-2022-321,PRJ-2022-321-SOV-10,882342.73
PRJ-2022-321,PRJ-2022-321-SOV-11,331845.27
PRJ-2022-321,PRJ-2022-321-SOV-12,263389.7
PRJ-2022-322,PRJ-2022-322-SOV-03,154334.49
PRJ-2022-322,PRJ-2022-322-SOV-04,191866.77
PRJ-2022-322,PRJ-2022-322-SOV-05,185651.33000000002
PRJ-2022-322,PRJ-2022-322-SOV-06,98555.7
PRJ-2022-322,PRJ-2022-322-SOV-07,413741.62
PRJ-2022-322,PRJ-2022-322-SOV-08,384947.38
PRJ-2022-322,PRJ-2022-322-SOV-09,302747.95999999996
PRJ-2022-322,PRJ-2022-322-SOV-10,105811.94
PRJ-2022-322,PRJ-2022-322-SOV-11,50256.77
PRJ-2022-322,PRJ-2022-322-SOV-12,90647.97
PRJ-2022-323,PRJ-2022-323-SOV-03,202383.93
PRJ-2022-323,PRJ-2022-323-SOV-04,220252.07
PRJ-2022-323,PRJ-2022-323-SOV-05,179747.46999999997
PRJ-2022-323,PRJ-2022-323-SOV-06,168141.03
PRJ-2022-323,PRJ-2022-323-SOV-07,771528.55
PRJ-2022-323,PRJ-2022-323-SOV-08,594909.13
PRJ-2022-323,PRJ-2022-323-SOV-09,317245.11000000004
PRJ-2022-323,PRJ-2022-323-SOV-10,168184.43
PRJ-2022-323,PRJ-2022-323-SOV-11,86450.6
PRJ-2022-323,PRJ-2022-323-SOV-12,101923.15
PRJ-2022-324,PRJ-2022-324-SOV-03,154738.38
PRJ-2022-324,PRJ-2022-324-SOV-04,179371.97
PRJ-2022-324,PRJ-2022-324-SOV-05,184607.72
PRJ-2022-324,PRJ-2022-324-SOV-06,80767.59
PRJ-2022-324,PRJ-2022-324-SOV-07,627301.59
PRJ-2022-324,PRJ-2022-324-SOV-08,493251.0
PRJ-2022-324,PRJ-2022-324-SOV-09,340035.55
PRJ-2022-324,PRJ-2022-324-SOV-10,165512.7
PRJ-2022-324,PRJ-2022-324-SOV-11,72545.8
PRJ-2022-324,PRJ-2022-324-SOV-12,107892.34
PRJ-2022-325,PRJ-2022-325-SOV-03,136630.85
PRJ-2022-325,PRJ-2022-325-SOV-04,182333.95
PRJ-2022-325,PRJ-2022-325-SOV-05,151815.29
PRJ-2022-325,PRJ-2022-325-SOV-06,97814.61
PRJ-2022-325,PRJ-2022-325-SOV-07,585985.13
PRJ-2022-325,PRJ-2022-325-SOV-08,339199.31
PRJ-2022-325,PRJ-2022-325-SOV-09,232881.88999999998
PRJ-2022-325,PRJ-2022-325-SOV-10,80647.89
PRJ-2022-325,PRJ-2022-325-SOV-11,43269.06
PRJ-2022-325,PRJ-2022-325-SOV-12,107528.85
PRJ-2022-326,PRJ-2022-326-SOV-03,208957.4
PRJ-2022-326,PRJ-2022-326-SOV-04,169913.99
PRJ-2022-326,PRJ-2022-326-SOV-05,155212.21
PRJ-2022-326,PRJ-2022-326-SOV-06,92395.72
PRJ-2022-326,PRJ-2022-326-SOV-07,477248.91
PRJ-2022-326,PRJ-2022-326-SOV-08,338016.87
PRJ-2022-326,PRJ-2022-326-SOV-09,218755.93
PRJ-2022-326,PRJ-2022-326-SOV-10,118207.18
PRJ-2022-326,PRJ-2022-326-SOV-11,68507.77
PRJ-2022-326,PRJ-2022-326-SOV-12,95529.2
PRJ-2022-327,PRJ-2022-327-SOV-03,710468.4
PRJ-2022-327,PRJ-2022-327-SOV-04,991865.55
PRJ-2022-327,PRJ-2022-327-SOV-05,862816.46
PRJ-2022-327,PRJ-2022-327-SOV-06,828152.88
PRJ-2022-327,PRJ-2022-327-SOV-07,3183419.92
PRJ-2022-327,PRJ-2022-327-SOV-08,2393003.32
PRJ-2022-327,PRJ-2022-327-SOV-09,1428466.4200000002
PRJ-2022-327,PRJ-2022-327-SOV-10,1058499.92
PRJ-2022-327,PRJ-2022-327-SOV-11,401297.75
PRJ-2022-327,PRJ-2022-327-SOV-12,490568.03
PRJ-2022-328,PRJ-2022-328-SOV-03,353276.24
PRJ-2022-328,PRJ-2022-328-SOV-04,614243.1900000001
PRJ-2022-328,PRJ-2022-328-SOV-05,455063.97
PRJ-2022-328,PRJ-2022-328-SOV-06,302507.07
PRJ-2022-328,PRJ-2022-328-SOV-07,1869068.1199999999
PRJ-2022-328,PRJ-2022-328-SOV-08,1353609.78
PRJ-2022-328,PRJ-2022-328-SOV-09,1075086.01
PRJ-2022-328,PRJ-2022-328-SOV-10,249344.78
PRJ-2022-328,PRJ-2022-328-SOV-11,257400.09000000003
PRJ-2022-328,PRJ-2022-328-SOV-12,246164.73
PRJ-2022-329,PRJ-2022-329-SOV-03,930067.54
PRJ-2022-329,PRJ-2022-329-SOV-04,612594.4600000001
PRJ-2022-329,PRJ-2022-329-SOV-05,1114242.25
PRJ-2022-329,PRJ-2022-329-SOV-06,587892.27
PRJ-2022-329,PRJ-2022-329-SOV-07,2644759.89
PRJ-2022-329,PRJ-2022-329-SOV-08,1586826.87
PRJ-2022-329,PRJ-2022-329-SOV-09,1229396.1
PRJ-2022-329,PRJ-2022-329-SOV-10,596651.84
PRJ-2022-329,PRJ-2022-329-SOV-11,418307.55
PRJ-2022-329,PRJ-2022-329-SOV-12,349382.4
PRJ-2022-330,PRJ-2022-330-SOV-03,122032.72
PRJ-2022-330,PRJ-2022-330-SOV-04,159108.46
PRJ-2022-330,PRJ-2022-330-SOV-05,150372.34
PRJ-2022-330,PRJ-2022-330-SOV-06,79665.43
PRJ-2022-330,PRJ-2022-330-SOV-07,406311.28
PRJ-2022-330,PRJ-2022-330-SOV-08,275690.18
PRJ-2022-330,PRJ-2022-330-SOV-09,163837.91
PRJ-2022-330,PRJ-2022-330-SOV-10,157127.38
PRJ-2022-330,PRJ-2022-330-SOV-11,46400.14
PRJ-2022-330,PRJ-2022-330-SOV-12,62691.41
PRJ-2022-331,PRJ-2022-331-SOV-03,1591370.33
PRJ-2022-331,PRJ-2022-331-SOV-04,1302343.1199999999
PRJ-2022-331,PRJ-2022-331-SOV-05,1299189.42
PRJ-2022-331,PRJ-2022-331-SOV-06,621752.55
PRJ-2022-331,PRJ-2022-331-SOV-07,4606715.28
PRJ-2022-331,PRJ-2022-331-SOV-08,2969023.86
PRJ-2022-331,PRJ-2022-331-SOV-09,2237893.61
PRJ-2022-331,PRJ-2022-331-SOV-10,1293728.48
PRJ-2022-331,PRJ-2022-331-SOV-11,526461.14
PRJ-2022-331,PRJ-2022-331-SOV-12,589179.5
PRJ-2022-332,PRJ-2022-332-SOV-03,371296.51
PRJ-2022-332,PRJ-2022-332-SOV-04,578729.86
PRJ-2022-332,PRJ-2022-332-SOV-05,371291.48
PRJ-2022-332,PRJ-2022-332-SOV-06,212765.33
PRJ-2022-332,PRJ-2022-332-SOV-07,1294189.75
PRJ-2022-332,PRJ-2022-332-SOV-08,724083.0
PRJ-2022-332,PRJ-2022-332-SOV-09,491191.95
PRJ-2022-332,PRJ-2022-332-SOV-10,327200.69
PRJ-2022-332,PRJ-2022-332-SOV-11,110933.39
PRJ-2022-332,PRJ-2022-332-SOV-12,196524.11000000002
PRJ-2022-333,PRJ-2022-333-SOV-03,355347.12
PRJ-2022-333,PRJ-2022-333-SOV-04,566320.65
PRJ-2022-333,PRJ-2022-333-SOV-05,547710.23
PRJ-2022-333,PRJ-2022-333-SOV-06,263891.11
PRJ-2022-333,PRJ-2022-333-SOV-07,1225627.7
PRJ-2022-333,PRJ-2022-333-SOV-08,1276464.78
PRJ-2022-333,PRJ-2022-333-SOV-09,626497.23
PRJ-2022-333,PRJ-2022-333-SOV-10,410350.03
PRJ-2022-333,PRJ-2022-333-SOV-11,157727.62
PRJ-2022-333,PRJ-2022-333-SOV-12,206050.27000000002
PRJ-2022-334,PRJ-2022-334-SOV-03,414762.19
PRJ-2022-334,PRJ-2022-334-SOV-04,855461.55
PRJ-2022-334,PRJ-2022-334-SOV-05,537535.8200000001
PRJ-2022-334,PRJ-2022-334-SOV-06,403407.72
PRJ-2022-334,PRJ-2022-334-SOV-07,2006859.17
PRJ-2022-334,PRJ-2022-334-SOV-08,1226499.09
PRJ-2022-334,PRJ-2022-334-SOV-09,969901.38
PRJ-2022-334,PRJ-2022-334-SOV-10,374574.35
PRJ-2022-334,PRJ-2022-334-SOV-11,153472.93
PRJ-2022-334,PRJ-2022-334-SOV-12,275197.12
PRJ-2022-335,PRJ-2022-335-SOV-03,332404.21
PRJ-2022-335,PRJ-2022-335-SOV-04,565027.83
PRJ-2022-335,PRJ-2022-335-SOV-05,585583.61
PRJ-2022-335,PRJ-2022-335-SOV-06,201289.1
PRJ-2022-335,PRJ-2022-335-SOV-07,1192357.29
PRJ-2022-335,PRJ-2022-335-SOV-08,1300113.71
PRJ-2022-335,PRJ-2022-335-SOV-09,728454.23
PRJ-2022-335,PRJ-2022-335-SOV-10,346380.88
PRJ-2022-335,PRJ-2022-335-SOV-11,211480.54
PRJ-2022-335,PRJ-2022-335-SOV-12,176511.52000000002
PRJ-2022-336,PRJ-2022-336-SOV-03,730548.4299999999
PRJ-2022-336,PRJ-2022-336-SOV-04,1093982.17
PRJ-2022-336,PRJ-2022-336-SOV-05,434451.32
PRJ-2022-336,PRJ-2022-336-SOV-06,251850.01
PRJ-2022-336,PRJ-2022-336-SOV-07,1808601.56
PRJ-2022-336,PRJ-2022-336-SOV-08,1825850.5
PRJ-2022-336,PRJ-2022-336-SOV-09,1239995.0
PRJ-2022-336,PRJ-2022-336-SOV-10,389635.21
PRJ-2022-336,PRJ-2022-336-SOV-11,355916.77
PRJ-2022-336,PRJ-2022-336-SOV-12,323542.0
PRJ-2022-337,PRJ-2022-337-SOV-03,640891.16
PRJ-2022-337,PRJ-2022-337-SOV-04,903601.13
PRJ-2022-337,PRJ-2022-337-SOV-05,986455.49
PRJ-2022-337,PRJ-2022-337-SOV-06,269943.17
PRJ-2022-337,PRJ-2022-337-SOV-07,2842061.99
PRJ-2022-337,PRJ-2022-337-SOV-08,1780076.0899999999
PRJ-2022-337,PRJ-2022-337-SOV-09,1735558.35
PRJ-2022-337,PRJ-2022-337-SOV-10,725501.9099999999
PRJ-2022-337,PRJ-2022-337-SOV-11,264977.85
PRJ-2022-337,PRJ-2022-337-SOV-12,359779.43
PRJ-2022-338,PRJ-2022-338-SOV-03,210942.15
PRJ-2022-338,PRJ-2022-338-SOV-04,271540.73
PRJ-2022-338,PRJ-2022-338-SOV-05,216249.74
PRJ-2022-338,PRJ-2022-338-SOV-06,131101.81
PRJ-2022-338,PRJ-2022-338-SOV-07,707296.77
PRJ-2022-338,PRJ-2022-338-SOV-08,663845.69
PRJ-2022-338,PRJ-2022-338-SOV-09,335389.27999999997
PRJ-2022-338,PRJ-2022-338-SOV-10,173134.69
PRJ-2022-338,PRJ-2022-338-SOV-11,71099.51999999999
PRJ-2022-338,PRJ-2022-338-SOV-12,78834.55
PRJ-2022-339,PRJ-2022-339-SOV-03,807647.13
PRJ-2022-339,PRJ-2022-339-SOV-04,798861.24
PRJ-2022-339,PRJ-2022-339-SOV-05,505020.81000000006
PRJ-2022-339,PRJ-2022-339-SOV-06,273667.72
PRJ-2022-339,PRJ-2022-339-SOV-07,1920625.46
PRJ-2022-339,PRJ-2022-339-SOV-08,1768614.73
PRJ-2022-339,PRJ-2022-339-SOV-09,1278299.55
PRJ-2022-339,PRJ-2022-339-SOV-10,345063.62
PRJ-2022-339,PRJ-2022-339-SOV-11,257561.33
PRJ-2022-339,PRJ-2022-339-SOV-12,354368.37
PRJ-2022-340,PRJ-2022-340-SOV-03,688421.31
PRJ-2022-340,PRJ-2022-340-SOV-04,667766.33
PRJ-2022-340,PRJ-2022-340-SOV-05,512496.07
PRJ-2022-340,PRJ-2022-340-SOV-06,302666.20999999996
PRJ-2022-340,PRJ-2022-340-SOV-07,2289126.8
PRJ-2022-340,PRJ-2022-340-SOV-08,2229218.62
PRJ-2022-340,PRJ-2022-340-SOV-09,1592086.37
PRJ-2022-340,PRJ-2022-340-SOV-10,429732.43
PRJ-2022-340,PRJ-2022-340-SOV-11,365208.9
PRJ-2022-340,PRJ-2022-340-SOV-12,322800.03
PRJ-2022-341,PRJ-2022-341-SOV-03,1098316.97
PRJ-2022-341,PRJ-2022-341-SOV-04,876325.72
PRJ-2022-341,PRJ-2022-341-SOV-05,789492.06
PRJ-2022-341,PRJ-2022-341-SOV-06,537975.96
PRJ-2022-341,PRJ-2022-341-SOV-07,3128078.85
PRJ-2022-341,PRJ-2022-341-SOV-08,1739290.4500000002
PRJ-2022-341,PRJ-2022-341-SOV-09,1287938.21
PRJ-2022-341,PRJ-2022-341-SOV-10,683874.27
PRJ-2022-341,PRJ-2022-341-SOV-11,318427.41000000003
PRJ-2022-341,PRJ-2022-341-SOV-12,512436.81
PRJ-2022-342,PRJ-2022-342-SOV-03,586597.4299999999
PRJ-2022-342,PRJ-2022-342-SOV-04,1309942.85
PRJ-2022-342,PRJ-2022-342-SOV-05,704495.05
PRJ-2022-342,PRJ-2022-342-SOV-06,376222.74
PRJ-2022-342,PRJ-2022-342-SOV-07,2356479.16
PRJ-2022-342,PRJ-2022-342-SOV-08,2125898.6100000003
PRJ-2022-342,PRJ-2022-342-SOV-09,1749056.27
PRJ-2022-342,PRJ-2022-342-SOV-10,753119.65
PRJ-2022-342,PRJ-2022-342-SOV-11,243235.99
PRJ-2022-342,PRJ-2022-342-SOV-12,504395.82
PRJ-2022-343,PRJ-2022-343-SOV-03,125036.25
PRJ-2022-343,PRJ-2022-343-SOV-04,198537.05
PRJ-2022-343,PRJ-2022-343-SOV-05,136511.28
PRJ-2022-343,PRJ-2022-343-SOV-06,71447.07
PRJ-2022-343,PRJ-2022-343-SOV-07,448974.04000000004
PRJ-2022-343,PRJ-2022-343-SOV-08,369874.0
PRJ-2022-343,PRJ-2022-343-SOV-09,320140.31
PRJ-2022-343,PRJ-2022-343-SOV-10,119055.28
PRJ-2022-343,PRJ-2022-343-SOV-11,51978.59
PRJ-2022-343,PRJ-2022-343-SOV-12,65098.88
PRJ-2022-344,PRJ-2022-344-SOV-03,322365.51
PRJ-2022-344,PRJ-2022-344-SOV-04,608159.76
PRJ-2022-344,PRJ-2022-344-SOV-05,474209.1
PRJ-2022-344,PRJ-2022-344-SOV-06,259131.01
PRJ-2022-344,PRJ-2022-344-SOV-07,1612789.6099999999
PRJ-2022-344,PRJ-2022-344-SOV-08,1542829.1300000001
PRJ-2022-344,PRJ-2022-344-SOV-09,627669.79
PRJ-2022-344,PRJ-2022-344-SOV-10,451999.41
PRJ-2022-344,PRJ-2022-344-SOV-11,214604.12
PRJ-2022-344,PRJ-2022-344-SOV-12,224837.35
PRJ-2022-345,PRJ-2022-345-SOV-03,585924.46
PRJ-2022-345,PRJ-2022-345-SOV-04,1103206.37
PRJ-2022-345,PRJ-2022-345-SOV-05,529607.22
PRJ-2022-345,PRJ-2022-345-SOV-06,452828.23
PRJ-2022-345,PRJ-2022-345-SOV-07,2110306.37
PRJ-2022-345,PRJ-2022-345-SOV-08,2045024.7200000002
PRJ-2022-345,PRJ-2022-345-SOV-09,897322.75
PRJ-2022-345,PRJ-2022-345-SOV-10,365534.8
PRJ-2022-345,PRJ-2022-345-SOV-11,339693.42
PRJ-2022-345,PRJ-2022-345-SOV-12,316564.79
PRJ-2022-346,PRJ-2022-346-SOV-03,1081607.78
PRJ-2022-346,PRJ-2022-346-SOV-04,927779.77
PRJ-2022-346,PRJ-2022-346-SOV-05,949341.97
PRJ-2022-346,PRJ-2022-346-SOV-06,463336.04999999993
PRJ-2022-346,PRJ-2022-346-SOV-07,2012963.3900000001
PRJ-2022-346,PRJ-2022-346-SOV-08,1425471.6199999999
