project_id,sov_line_id,line_number,description,scheduled_value,labor_pct,material_pct
PRJ-2021-311,PRJ-2021-311-SOV-04,4,Ductwork - Installation,3424200,0.580775719698617,0.26528358811539565
PRJ-2021-311,PRJ-2021-311-SOV-05,5,Piping - Hydronic Systems,3091900,0.6244450116184214,0.3307186561114564
PRJ-2021-311,PRJ-2021-311-SOV-06,6,Piping - Refrigerant,1360800,0.6456541411324425,0.31509390991627423
PRJ-2021-311,PRJ-2021-311-SOV-07,7,Equipment - RTUs/AHUs,4342900,0.254188564422497,0.7730029649051253
PRJ-2021-311,PRJ-2021-311-SOV-08,8,Equipment - Chillers/Boilers,2451700,0.26796361774942223,0.7362030180487709
PRJ-2021-311,PRJ-2021-311-SOV-09,9,Equipment - Terminal Units (VAV/FCU),2339600,0.15918241531604896,0.7764369096571386
PRJ-2021-311,PRJ-2021-311-SOV-10,10,Controls - DDC/BAS Installation,1973500,0.6010811931207641,0.269766788649098
PRJ-2021-311,PRJ-2021-311-SOV-11,11,Controls - Programming & Commissioning,894500,0.6610525758399722,0.29939130942338243
PRJ-2021-311,PRJ-2021-311-SOV-12,12,Insulation,1163800,0.7438446686684315,0.30410232531521997
PRJ-2021-311,PRJ-2021-311-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",736800,0.6676499530471485,0.2827788977005519
PRJ-2021-311,PRJ-2021-311-SOV-14,14,Startup & Commissioning Support,723100,0.5725438401607649,0.44331841411251166
PRJ-2021-311,PRJ-2021-311-SOV-15,15,Closeout Documentation & Training,559100,0.6279789613439118,0.4443700205547145
PRJ-2021-312,PRJ-2021-312-SOV-01,1,General Conditions & Project Management,1014700,0.5973600554034668,0.36143601450923474
PRJ-2021-312,PRJ-2021-312-SOV-02,2,Submittals & Engineering,363400,0.7132447128601931,0.4150570510367072
PRJ-2021-312,PRJ-2021-312-SOV-03,3,Ductwork - Fabrication,1209400,0.740799524117167,0.3839389007625986
PRJ-2021-312,PRJ-2021-312-SOV-04,4,Ductwork - Installation,1552500,0.6176838944683417,0.27075479570742583
PRJ-2021-312,PRJ-2021-312-SOV-05,5,Piping - Hydronic Systems,1047600,0.7343107888594347,0.4243357307102975
PRJ-2021-312,PRJ-2021-312-SOV-06,6,Piping - Refrigerant,502200,0.731334176943668,0.43277412536375004
PRJ-2021-312,PRJ-2021-312-SOV-07,7,Equipment - RTUs/AHUs,1675000,0.2920676979292627,0.764020430732661
PRJ-2021-312,PRJ-2021-312-SOV-08,8,Equipment - Chillers/Boilers,1278600,0.2832080636572946,0.7220007294987354
PRJ-2021-312,PRJ-2021-312-SOV-09,9,Equipment - Terminal Units (VAV/FCU),1022300,0.221556042112228,0.7663104974650679
PRJ-2021-312,PRJ-2021-312-SOV-10,10,Controls - DDC/BAS Installation,740600,0.559636800677997,0.30995244167323577
PRJ-2021-312,PRJ-2021-312-SOV-11,11,Controls - Programming & Commissioning,499000,0.5700475604411832,0.27919421652108645
PRJ-2021-312,PRJ-2021-312-SOV-12,12,Insulation,563300,0.6814921866441751,0.39442492895806114
PRJ-2021-312,PRJ-2021-312-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",388400,0.6516120684261124,0.3894440622503156
PRJ-2021-312,PRJ-2021-312-SOV-14,14,Startup & Commissioning Support,259100,0.5817346928069713,0.43916265276776195
PRJ-2021-312,PRJ-2021-312-SOV-15,15,Closeout Documentation & Training,153900,0.7352191119744087,0.3671971708443774
PRJ-2021-313,PRJ-2021-313-SOV-01,1,General Conditions & Project Management,325100,0.5717590089254037,0.2572649640317048
PRJ-2021-313,PRJ-2021-313-SOV-02,2,Submittals & Engineering,144100,0.6451933539546447,0.3519508429298307
PRJ-2021-313,PRJ-2021-313-SOV-03,3,Ductwork - Fabrication,530100,0.5573930281598524,0.32857890735329603
PRJ-2021-313,PRJ-2021-313-SOV-04,4,Ductwork - Installation,641100,0.6516738479503332,0.39600192967934766
PRJ-2021-313,PRJ-2021-313-SOV-05,5,Piping - Hydronic Systems,521700,0.5802236230434726,0.3817864391674188
PRJ-2021-313,PRJ-2021-313-SOV-06,6,Piping - Refrigerant,285300,0.6049575976696837,0.2598227257467973
PRJ-2021-313,PRJ-2021-313-SOV-07,7,Equipment - RTUs/AHUs,931800,0.2016379775720954,0.8456247331711116
PRJ-2021-313,PRJ-2021-313-SOV-08,8,Equipment - Chillers/Boilers,459400,0.29913450392674323,0.7208282893870592
PRJ-2021-313,PRJ-2021-313-SOV-09,9,Equipment - Terminal Units (VAV/FCU),501600,0.21549606014305678,0.8241061739187671
PRJ-2021-313,PRJ-2021-313-SOV-10,10,Controls - DDC/BAS Installation,500300,0.6104506414544268,0.25359482227311025
PRJ-2021-313,PRJ-2021-313-SOV-11,11,Controls - Programming & Commissioning,191300,0.7390344794682455,0.3770862615153109
PRJ-2021-313,PRJ-2021-313-SOV-12,12,Insulation,247200,0.6130503349762437,0.25509064229639133
PRJ-2021-313,PRJ-2021-313-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",213400,0.6165039774742884,0.27016084168256765
PRJ-2021-313,PRJ-2021-313-SOV-14,14,Startup & Commissioning Support,116100,0.7293927316516184,0.26190713911394914
PRJ-2021-313,PRJ-2021-313-SOV-15,15,Closeout Documentation & Training,86500,0.6566176084218082,0.27909177670931773
PRJ-2021-314,PRJ-2021-314-SOV-01,1,General Conditions & Project Management,412200,0.7168368319072496,0.3539735553600724
PRJ-2021-314,PRJ-2021-314-SOV-02,2,Submittals & Engineering,127700,0.5616719829935146,0.37582431974067565
PRJ-2021-314,PRJ-2021-314-SOV-03,3,Ductwork - Fabrication,675200,0.7052082515955186,0.3580083042884214
PRJ-2021-314,PRJ-2021-314-SOV-04,4,Ductwork - Installation,775900,0.7466792498520656,0.33648929010647766
PRJ-2021-314,PRJ-2021-314-SOV-05,5,Piping - Hydronic Systems,511400,0.6764271205558773,0.3558030401753997
PRJ-2021-314,PRJ-2021-314-SOV-06,6,Piping - Refrigerant,401100,0.7052998446786368,0.3411752881426559
PRJ-2021-314,PRJ-2021-314-SOV-07,7,Equipment - RTUs/AHUs,824500,0.2297876736613772,0.7535663827721312
PRJ-2021-314,PRJ-2021-314-SOV-08,8,Equipment - Chillers/Boilers,663600,0.21539552794588207,0.8031649642371597
PRJ-2021-314,PRJ-2021-314-SOV-09,9,Equipment - Terminal Units (VAV/FCU),495900,0.20457467419337808,0.8237039414877811
PRJ-2021-314,PRJ-2021-314-SOV-10,10,Controls - DDC/BAS Installation,597100,0.6726080956032675,0.3132517278722502
PRJ-2021-314,PRJ-2021-314-SOV-11,11,Controls - Programming & Commissioning,234100,0.6323170382232136,0.27332008637068206
PRJ-2021-314,PRJ-2021-314-SOV-12,12,Insulation,262400,0.5883655734847273,0.2609436720216127
PRJ-2021-314,PRJ-2021-314-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",232700,0.5651586438251041,0.38966551378869907
PRJ-2021-314,PRJ-2021-314-SOV-14,14,Startup & Commissioning Support,153500,0.6464166134162046,0.3915957314152687
PRJ-2021-314,PRJ-2021-314-SOV-15,15,Closeout Documentation & Training,79700,0.7497327701472694,0.3605488129382563
PRJ-2021-315,PRJ-2021-315-SOV-01,1,General Conditions & Project Management,330400,0.6479813680874296,0.2847036426681162
PRJ-2021-315,PRJ-2021-315-SOV-02,2,Submittals & Engineering,154400,0.7498274699982214,0.2536731124514805
PRJ-2021-315,PRJ-2021-315-SOV-03,3,Ductwork - Fabrication,534700,0.7305470222075036,0.33792237423181753
PRJ-2021-315,PRJ-2021-315-SOV-04,4,Ductwork - Installation,661100,0.7048378845879133,0.29019223260942084
PRJ-2021-315,PRJ-2021-315-SOV-05,5,Piping - Hydronic Systems,576300,0.6739051844291439,0.3302534675538227
PRJ-2021-315,PRJ-2021-315-SOV-06,6,Piping - Refrigerant,262100,0.7293544116314549,0.4417768628575409
PRJ-2021-315,PRJ-2021-315-SOV-07,7,Equipment - RTUs/AHUs,688400,0.2802666427474193,0.7468238752785649
PRJ-2021-315,PRJ-2021-315-SOV-08,8,Equipment - Chillers/Boilers,565200,0.17651596225710128,0.7830018839480548
PRJ-2021-315,PRJ-2021-315-SOV-09,9,Equipment - Terminal Units (VAV/FCU),432500,0.24854149726982352,0.8400233450448722
PRJ-2021-315,PRJ-2021-315-SOV-10,10,Controls - DDC/BAS Installation,486900,0.6438116621521719,0.2703246025174375
PRJ-2021-315,PRJ-2021-315-SOV-11,11,Controls - Programming & Commissioning,187100,0.6379087255989426,0.323725483247837
PRJ-2021-315,PRJ-2021-315-SOV-12,12,Insulation,257200,0.7422472202813033,0.30201335471877955
PRJ-2021-315,PRJ-2021-315-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",129900,0.5626101776203551,0.3738697218904768
PRJ-2021-315,PRJ-2021-315-SOV-14,14,Startup & Commissioning Support,117400,0.5808496493325099,0.3516772089697581
PRJ-2021-315,PRJ-2021-315-SOV-15,15,Closeout Documentation & Training,81400,0.7061950274950364,0.3312679521913922
PRJ-2021-316,PRJ-2021-316-SOV-01,1,General Conditions & Project Management,2369000,0.5923948088939455,0.30426147236286083
PRJ-2021-316,PRJ-2021-316-SOV-02,2,Submittals & Engineering,751100,0.6646222340913448,0.3403149969191852
PRJ-2021-316,PRJ-2021-316-SOV-03,3,Ductwork - Fabrication,2933100,0.6715292751716861,0.3028065381930678
PRJ-2021-316,PRJ-2021-316-SOV-04,4,Ductwork - Installation,4157800,0.604414394358496,0.30746893790770413
PRJ-2021-316,PRJ-2021-316-SOV-05,5,Piping - Hydronic Systems,3114400,0.6090023270057212,0.32341929714713946
PRJ-2021-316,PRJ-2021-316-SOV-06,6,Piping - Refrigerant,1734700,0.6087223427799775,0.26912135844094115
PRJ-2021-316,PRJ-2021-316-SOV-07,7,Equipment - RTUs/AHUs,4420800,0.19633222710502418,0.7277260383304218
PRJ-2021-316,PRJ-2021-316-SOV-08,8,Equipment - Chillers/Boilers,3272900,0.2925098464192104,0.7732602235900977
PRJ-2021-316,PRJ-2021-316-SOV-09,9,Equipment - Terminal Units (VAV/FCU),1909400,0.2418590585858254,0.7360320049683493
PRJ-2021-316,PRJ-2021-316-SOV-10,10,Controls - DDC/BAS Installation,3024200,0.7203952256563756,0.3148825929920277
PRJ-2021-316,PRJ-2021-316-SOV-11,11,Controls - Programming & Commissioning,1482900,0.5652377593473566,0.4470309328228771
PRJ-2021-316,PRJ-2021-316-SOV-12,12,Insulation,1270000,0.6496963780939402,0.3961574446172793
PRJ-2021-316,PRJ-2021-316-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",799800,0.6849449288025905,0.4178134161000777
PRJ-2021-316,PRJ-2021-316-SOV-14,14,Startup & Commissioning Support,806900,0.6676148370254449,0.32664470155797987
PRJ-2021-316,PRJ-2021-316-SOV-15,15,Closeout Documentation & Training,500000,0.5852112495716597,0.3463962832949843
PRJ-2021-317,PRJ-2021-317-SOV-01,1,General Conditions & Project Management,266200,0.6721276424063861,0.40989017510617354
PRJ-2021-317,PRJ-2021-317-SOV-02,2,Submittals & Engineering,86800,0.5949863436691187,0.3306914238924072
PRJ-2021-317,PRJ-2021-317-SOV-03,3,Ductwork - Fabrication,319900,0.6307373388209048,0.3767754450860623
PRJ-2021-317,PRJ-2021-317-SOV-04,4,Ductwork - Installation,442700,0.7237308069799856,0.2639406741019168
PRJ-2021-317,PRJ-2021-317-SOV-05,5,Piping - Hydronic Systems,338700,0.6232276727986664,0.29369543419509647
PRJ-2021-317,PRJ-2021-317-SOV-06,6,Piping - Refrigerant,192600,0.691751796571362,0.3228528668812282
PRJ-2021-317,PRJ-2021-317-SOV-07,7,Equipment - RTUs/AHUs,497400,0.22409655092319966,0.7320496516163139
PRJ-2021-317,PRJ-2021-317-SOV-08,8,Equipment - Chillers/Boilers,366200,0.15466206096851984,0.8217510805280512
PRJ-2021-317,PRJ-2021-317-SOV-09,9,Equipment - Terminal Units (VAV/FCU),316000,0.16206821975399696,0.8241746526501176
PRJ-2021-317,PRJ-2021-317-SOV-10,10,Controls - DDC/BAS Installation,216500,0.572212403771121,0.4381402835071486
PRJ-2021-317,PRJ-2021-317-SOV-11,11,Controls - Programming & Commissioning,157300,0.6960447211972682,0.4040418028612891
PRJ-2021-317,PRJ-2021-317-SOV-12,12,Insulation,191000,0.6202368403894761,0.31917812890527986
PRJ-2021-317,PRJ-2021-317-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",80300,0.7117582701986575,0.33193619216177994
PRJ-2021-317,PRJ-2021-317-SOV-14,14,Startup & Commissioning Support,88800,0.6151178198229871,0.2579195571032199
PRJ-2021-317,PRJ-2021-317-SOV-15,15,Closeout Documentation & Training,55600,0.6371187603153093,0.34526115003235536
PRJ-2021-318,PRJ-2021-318-SOV-01,1,General Conditions & Project Management,158000,0.7363618535710991,0.33867709921124844
PRJ-2021-318,PRJ-2021-318-SOV-02,2,Submittals & Engineering,71500,0.6977411847448174,0.43932500719533185
PRJ-2021-318,PRJ-2021-318-SOV-03,3,Ductwork - Fabrication,204900,0.7472242643184341,0.39174664000406634
PRJ-2021-318,PRJ-2021-318-SOV-04,4,Ductwork - Installation,259600,0.6552180210666603,0.40415786890075794
PRJ-2021-318,PRJ-2021-318-SOV-05,5,Piping - Hydronic Systems,218900,0.6405978922196638,0.2941840995590069
PRJ-2021-318,PRJ-2021-318-SOV-06,6,Piping - Refrigerant,155800,0.571189144735812,0.2826411281242831
PRJ-2021-318,PRJ-2021-318-SOV-07,7,Equipment - RTUs/AHUs,346000,0.24617058340700443,0.7409615000640349
PRJ-2021-318,PRJ-2021-318-SOV-08,8,Equipment - Chillers/Boilers,305600,0.21196051789274983,0.7698220389872789
PRJ-2021-318,PRJ-2021-318-SOV-09,9,Equipment - Terminal Units (VAV/FCU),147200,0.1705854933251579,0.7710680574225366
PRJ-2021-318,PRJ-2021-318-SOV-10,10,Controls - DDC/BAS Installation,189900,0.6695073076121406,0.3224741633017874
PRJ-2021-318,PRJ-2021-318-SOV-11,11,Controls - Programming & Commissioning,90100,0.6403426261505331,0.43778164231403827
PRJ-2021-318,PRJ-2021-318-SOV-12,12,Insulation,95200,0.6801824160028181,0.2733073006816829
PRJ-2021-318,PRJ-2021-318-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",50700,0.6593073422743274,0.3655203081748388
PRJ-2021-318,PRJ-2021-318-SOV-14,14,Startup & Commissioning Support,53600,0.6845049697615337,0.3037948736379996
PRJ-2021-318,PRJ-2021-318-SOV-15,15,Closeout Documentation & Training,26000,0.6706955118015129,0.40233863007299286
PRJ-2021-319,PRJ-2021-319-SOV-01,1,General Conditions & Project Management,633200,0.6133846424647772,0.3445124846171338
PRJ-2021-319,PRJ-2021-319-SOV-02,2,Submittals & Engineering,158900,0.6501166619574629,0.2954882761444952
PRJ-2021-319,PRJ-2021-319-SOV-03,3,Ductwork - Fabrication,854000,0.6212937893639123,0.41811604709991546
PRJ-2021-319,PRJ-2021-319-SOV-04,4,Ductwork - Installation,931500,0.6713129276750951,0.3162191257955473
PRJ-2021-319,PRJ-2021-319-SOV-05,5,Piping - Hydronic Systems,868100,0.6714493714589552,0.29985619417584
PRJ-2021-319,PRJ-2021-319-SOV-06,6,Piping - Refrigerant,487900,0.6582217295433421,0.35315124514792917
PRJ-2021-319,PRJ-2021-319-SOV-07,7,Equipment - RTUs/AHUs,1063900,0.2815553798609488,0.8104402638207826
PRJ-2021-319,PRJ-2021-319-SOV-08,8,Equipment - Chillers/Boilers,893100,0.15930096899781954,0.7560166634448497
PRJ-2021-319,PRJ-2021-319-SOV-09,9,Equipment - Terminal Units (VAV/FCU),539200,0.16923400886120368,0.7255937780013492
PRJ-2021-319,PRJ-2021-319-SOV-10,10,Controls - DDC/BAS Installation,529400,0.6051213012660737,0.3302532869173076
PRJ-2021-319,PRJ-2021-319-SOV-11,11,Controls - Programming & Commissioning,333900,0.7016042432683525,0.3715860118651062
PRJ-2021-319,PRJ-2021-319-SOV-12,12,Insulation,316200,0.6091260891578518,0.2510339394908555
PRJ-2021-319,PRJ-2021-319-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",184100,0.7033246247219345,0.39523237653283294
PRJ-2021-319,PRJ-2021-319-SOV-14,14,Startup & Commissioning Support,209300,0.7161383327509474,0.44633060263294866
PRJ-2021-319,PRJ-2021-319-SOV-15,15,Closeout Documentation & Training,82300,0.5985673197153176,0.44670865466081844
PRJ-2021-320,PRJ-2021-320-SOV-01,1,General Conditions & Project Management,1836200,0.6743649199191323,0.25089981001989237
PRJ-2021-320,PRJ-2021-320-SOV-02,2,Submittals & Engineering,543900,0.6130591099535051,0.27395921265466977
PRJ-2021-320,PRJ-2021-320-SOV-03,3,Ductwork - Fabrication,2171000,0.5818885891730214,0.3890734188812589
PRJ-2021-320,PRJ-2021-320-SOV-04,4,Ductwork - Installation,2726300,0.6161891474848136,0.31373413504157843
PRJ-2021-320,PRJ-2021-320-SOV-05,5,Piping - Hydronic Systems,1971900,0.7391903114582681,0.3616110784374287
PRJ-2021-320,PRJ-2021-320-SOV-06,6,Piping - Refrigerant,1252200,0.7017657168785139,0.30359076315360706
PRJ-2021-320,PRJ-2021-320-SOV-07,7,Equipment - RTUs/AHUs,3179800,0.19301912539203125,0.750805293449227
PRJ-2021-320,PRJ-2021-320-SOV-08,8,Equipment - Chillers/Boilers,2404900,0.19441990095373926,0.7628726826509225
PRJ-2021-320,PRJ-2021-320-SOV-09,9,Equipment - Terminal Units (VAV/FCU),1872900,0.21222339403044052,0.8223468993584824
PRJ-2021-320,PRJ-2021-320-SOV-10,10,Controls - DDC/BAS Installation,1516500,0.6462830249808733,0.43047159388442147
PRJ-2021-320,PRJ-2021-320-SOV-11,11,Controls - Programming & Commissioning,673000,0.5799458848643902,0.2548221390080387
PRJ-2021-320,PRJ-2021-320-SOV-12,12,Insulation,1005600,0.6932146812818629,0.2570914599841788
PRJ-2021-320,PRJ-2021-320-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",787900,0.621325082131411,0.42580269078095834
PRJ-2021-320,PRJ-2021-320-SOV-14,14,Startup & Commissioning Support,488600,0.6500391388354219,0.3458209362621639
PRJ-2021-320,PRJ-2021-320-SOV-15,15,Closeout Documentation & Training,359300,0.6835420871627466,0.3020081761712378
PRJ-2022-321,PRJ-2022-321-SOV-01,1,General Conditions & Project Management,2088500,0.6620810373896562,0.26627375925222274
PRJ-2022-321,PRJ-2022-321-SOV-02,2,Submittals & Engineering,717200,0.7215046498680897,0.2872010336581485
PRJ-2022-321,PRJ-2022-321-SOV-03,3,Ductwork - Fabrication,2134600,0.6725145258945365,0.4086383109757664
PRJ-2022-321,PRJ-2022-321-SOV-04,4,Ductwork - Installation,3497100,0.64600751533309,0.281581967820366
PRJ-2022-321,PRJ-2022-321-SOV-05,5,Piping - Hydronic Systems,2334600,0.6162384418855509,0.31708429730266535
PRJ-2022-321,PRJ-2022-321-SOV-06,6,Piping - Refrigerant,1303900,0.6760807032140528,0.3791884067560501
PRJ-2022-321,PRJ-2022-321-SOV-07,7,Equipment - RTUs/AHUs,3667700,0.1941844482204477,0.7557624363302459
PRJ-2022-321,PRJ-2022-321-SOV-08,8,Equipment - Chillers/Boilers,2919100,0.1619374528554087,0.7951163572037037
PRJ-2022-321,PRJ-2022-321-SOV-09,9,Equipment - Terminal Units (VAV/FCU),2220300,0.2517877087235596,0.7661533787659638
PRJ-2022-321,PRJ-2022-321-SOV-10,10,Controls - DDC/BAS Installation,2422000,0.5518670595906053,0.3643033569566056
PRJ-2022-321,PRJ-2022-321-SOV-11,11,Controls - Programming & Commissioning,977400,0.7351001487464738,0.3395183740762857
PRJ-2022-321,PRJ-2022-321-SOV-12,12,Insulation,1038700,0.6082178056734276,0.2535762921529001
PRJ-2022-321,PRJ-2022-321-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",786800,0.5531133870106058,0.40398182304341357
PRJ-2022-321,PRJ-2022-321-SOV-14,14,Startup & Commissioning Support,689800,0.6166219306786817,0.38697652225700163
PRJ-2022-321,PRJ-2022-321-SOV-15,15,Closeout Documentation & Training,475300,0.6271191184622456,0.33889681272480837
PRJ-2022-322,PRJ-2022-322-SOV-01,1,General Conditions & Project Management,336800,0.5595505732704465,0.28144146335234943
PRJ-2022-322,PRJ-2022-322-SOV-02,2,Submittals & Engineering,80600,0.7424493087187694,0.44253938133281057
PRJ-2022-322,PRJ-2022-322-SOV-03,3,Ductwork - Fabrication,445200,0.6008891284100689,0.34666325375862905
PRJ-2022-322,PRJ-2022-322-SOV-04,4,Ductwork - Installation,453300,0.7308992369691799,0.4232666517311596
PRJ-2022-322,PRJ-2022-322-SOV-05,5,Piping - Hydronic Systems,427400,0.7493430606746079,0.4343737207375107
PRJ-2022-322,PRJ-2022-322-SOV-06,6,Piping - Refrigerant,266100,0.6892775432185578,0.3703709024790453
PRJ-2022-322,PRJ-2022-322-SOV-07,7,Equipment - RTUs/AHUs,566400,0.25862304489100313,0.7304760289250203
PRJ-2022-322,PRJ-2022-322-SOV-08,8,Equipment - Chillers/Boilers,478300,0.23610208449540582,0.8048241435723562
PRJ-2022-322,PRJ-2022-322-SOV-09,9,Equipment - Terminal Units (VAV/FCU),360100,0.17308773894748153,0.8407330068636538
PRJ-2022-322,PRJ-2022-322-SOV-10,10,Controls - DDC/BAS Installation,263400,0.7150835996879286,0.4017158105684841
PRJ-2022-322,PRJ-2022-322-SOV-11,11,Controls - Programming & Commissioning,160900,0.70265022085648,0.31234783732560456
PRJ-2022-322,PRJ-2022-322-SOV-12,12,Insulation,234600,0.6710889959154988,0.38639374679253147
PRJ-2022-322,PRJ-2022-322-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",156900,0.5821397019087093,0.26602504835109836
PRJ-2022-322,PRJ-2022-322-SOV-14,14,Startup & Commissioning Support,83700,0.701969133591718,0.27272280398564525
PRJ-2022-322,PRJ-2022-322-SOV-15,15,Closeout Documentation & Training,57300,0.5573359357219008,0.2811207121901403
PRJ-2022-323,PRJ-2022-323-SOV-01,1,General Conditions & Project Management,480700,0.6088191222889942,0.41598129505649484
PRJ-2022-323,PRJ-2022-323-SOV-02,2,Submittals & Engineering,211700,0.7036397930478201,0.3166750478631337
PRJ-2022-323,PRJ-2022-323-SOV-03,3,Ductwork - Fabrication,548100,0.7256494226015452,0.36924635797371735
PRJ-2022-323,PRJ-2022-323-SOV-04,4,Ductwork - Installation,801600,0.5931882519966685,0.27476554410177606
PRJ-2022-323,PRJ-2022-323-SOV-05,5,Piping - Hydronic Systems,690100,0.604218440203249,0.2604658378993949
PRJ-2022-323,PRJ-2022-323-SOV-06,6,Piping - Refrigerant,393400,0.6574357936977239,0.4274047532164865
PRJ-2022-323,PRJ-2022-323-SOV-07,7,Equipment - RTUs/AHUs,960500,0.2909232828588235,0.8032572183173229
PRJ-2022-323,PRJ-2022-323-SOV-08,8,Equipment - Chillers/Boilers,724900,0.23831258453286291,0.8206775324256002
PRJ-2022-323,PRJ-2022-323-SOV-09,9,Equipment - Terminal Units (VAV/FCU),434500,0.26429913973185276,0.730138323210003
PRJ-2022-323,PRJ-2022-323-SOV-10,10,Controls - DDC/BAS Installation,398900,0.6646366824399206,0.42162055764915063
PRJ-2022-323,PRJ-2022-323-SOV-11,11,Controls - Programming & Commissioning,206500,0.6232133633660267,0.41864698257951505
PRJ-2022-323,PRJ-2022-323-SOV-12,12,Insulation,328500,0.7323811955465841,0.3102683192397278
PRJ-2022-323,PRJ-2022-323-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",152300,0.7415602402204109,0.31798567222872803
PRJ-2022-323,PRJ-2022-323-SOV-14,14,Startup & Commissioning Support,139900,0.7080617561696846,0.4004540458531952
PRJ-2022-323,PRJ-2022-323-SOV-15,15,Closeout Documentation & Training,93400,0.5540692259693547,0.4326504086881032
PRJ-2022-324,PRJ-2022-324-SOV-01,1,General Conditions & Project Management,373100,0.6345246475408965,0.3939599781117711
PRJ-2022-324,PRJ-2022-324-SOV-02,2,Submittals & Engineering,205200,0.739340355551578,0.44866832489534425
PRJ-2022-324,PRJ-2022-324-SOV-03,3,Ductwork - Fabrication,416100,0.5640604812128096,0.371877882881151
PRJ-2022-324,PRJ-2022-324-SOV-04,4,Ductwork - Installation,604500,0.6666925571869183,0.29672780425347595
PRJ-2022-324,PRJ-2022-324-SOV-05,5,Piping - Hydronic Systems,471500,0.5996931018330064,0.39153280055067086
PRJ-2022-324,PRJ-2022-324-SOV-06,6,Piping - Refrigerant,246000,0.7089212201592067,0.3283235300297661
PRJ-2022-324,PRJ-2022-324-SOV-07,7,Equipment - RTUs/AHUs,774100,0.23625543491043444,0.8103624715956372
PRJ-2022-324,PRJ-2022-324-SOV-08,8,Equipment - Chillers/Boilers,622100,0.1744565863298714,0.7928805646044861
PRJ-2022-324,PRJ-2022-324-SOV-09,9,Equipment - Terminal Units (VAV/FCU),406900,0.2848276171379047,0.8356734884791771
PRJ-2022-324,PRJ-2022-324-SOV-10,10,Controls - DDC/BAS Installation,399000,0.7365131758541521,0.41481877705047554
PRJ-2022-324,PRJ-2022-324-SOV-11,11,Controls - Programming & Commissioning,168900,0.6458198831126392,0.4295192447017092
PRJ-2022-324,PRJ-2022-324-SOV-12,12,Insulation,279700,0.7189647412148563,0.38574304954342753
PRJ-2022-324,PRJ-2022-324-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",179400,0.7416683046336519,0.33352764790019773
PRJ-2022-324,PRJ-2022-324-SOV-14,14,Startup & Commissioning Support,127700,0.5735682650671349,0.38812325432434125
PRJ-2022-324,PRJ-2022-324-SOV-15,15,Closeout Documentation & Training,98800,0.5739386024620639,0.3103271391759228
PRJ-2022-325,PRJ-2022-325-SOV-01,1,General Conditions & Project Management,286000,0.7080383018232904,0.3104425911858889
PRJ-2022-325,PRJ-2022-325-SOV-02,2,Submittals & Engineering,149900,0.7033476236341535,0.25760922666322733
PRJ-2022-325,PRJ-2022-325-SOV-03,3,Ductwork - Fabrication,394500,0.6519190893696389,0.3463392893465191
PRJ-2022-325,PRJ-2022-325-SOV-04,4,Ductwork - Installation,505100,0.7401924438404048,0.3609858520656808
PRJ-2022-325,PRJ-2022-325-SOV-05,5,Piping - Hydronic Systems,374500,0.7315227689125945,0.4053812841794585
PRJ-2022-325,PRJ-2022-325-SOV-06,6,Piping - Refrigerant,259600,0.5598401174905373,0.37678971054188753
PRJ-2022-325,PRJ-2022-325-SOV-07,7,Equipment - RTUs/AHUs,700200,0.29840642816026686,0.8368825097489352
PRJ-2022-325,PRJ-2022-325-SOV-08,8,Equipment - Chillers/Boilers,435600,0.2423420046455893,0.7786944635133601
PRJ-2022-325,PRJ-2022-325-SOV-09,9,Equipment - Terminal Units (VAV/FCU),320600,0.24337720849495215,0.7263939020876752
PRJ-2022-325,PRJ-2022-325-SOV-10,10,Controls - DDC/BAS Installation,300200,0.6496797714571707,0.26864720628184224
PRJ-2022-325,PRJ-2022-325-SOV-11,11,Controls - Programming & Commissioning,148600,0.6213363661243614,0.29117810428353275
PRJ-2022-325,PRJ-2022-325-SOV-12,12,Insulation,245700,0.6914410018497271,0.4376428496602722
PRJ-2022-325,PRJ-2022-325-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",102700,0.6149547483316324,0.3752673785877755
PRJ-2022-325,PRJ-2022-325-SOV-14,14,Startup & Commissioning Support,114800,0.7068589387266779,0.40795077573162564
PRJ-2022-325,PRJ-2022-325-SOV-15,15,Closeout Documentation & Training,60000,0.678685894510546,0.37985430107810003
PRJ-2022-326,PRJ-2022-326-SOV-01,1,General Conditions & Project Management,305000,0.6319801936416056,0.3893413174530166
PRJ-2022-326,PRJ-2022-326-SOV-02,2,Submittals & Engineering,168900,0.6510124581748165,0.445872603182353
