project_id,application_number,period_end,period_total,cumulative_billed,retention_held,net_payment_due,status,payment_date,line_item_count
PRJ-2022-329,7,2022-10-02,1321200,10067400,1006740.0,9060660.0,Paid,,15
PRJ-2022-329,8,2022-11-01,1270600,11338000,1133800.0,10204200.0,Paid,2022-12-04,15
PRJ-2022-329,9,2022-12-01,1266500,12604500,1260450.0,11344050.0,Pending,,15
PRJ-2022-329,10,2022-12-31,1281000,13885500,1388550.0,12496950.0,Paid,2023-01-30,15
PRJ-2022-329,11,2023-01-30,1227800,15113300,1511330.0,13601970.0,Paid,2023-02-24,15
PRJ-2022-329,12,2023-03-01,1319300,16432600,1643260.0,14789340.0,Paid,2023-03-30,15
PRJ-2022-329,13,2023-03-31,1246600,17679200,1767920.0,15911280.0,Pending,2023-04-27,15
PRJ-2022-329,14,2023-04-30,1186200,18865400,1886540.0,16978860.0,Approved,2023-06-06,15
PRJ-2022-329,15,2023-05-30,1122200,19987600,1998760.0,17988840.0,Pending,2023-07-06,15
PRJ-2022-329,16,2023-06-29,1147200,21134800,2113480.0,19021320.0,Paid,2023-07-30,13
PRJ-2022-329,17,2023-07-29,1122000,22256800,2225680.0,20031120.0,Paid,2023-08-24,13
PRJ-2022-329,20,2023-10-27,232900,22489700,2248970.0,20240730.0,Pending,2023-12-04,13
PRJ-2022-330,2,2022-03-04,758300,758300,75830.0,682470.0,Paid,2022-04-06,12
PRJ-2022-330,3,2022-04-03,622900,1381200,138120.0,1243080.0,Approved,,15
PRJ-2022-330,4,2022-05-03,520000,1901200,190120.0,1711080.0,Paid,2022-06-10,15
PRJ-2022-330,5,2022-06-02,504500,2405700,240570.0,2165130.0,Paid,2022-07-11,15
PRJ-2022-330,6,2022-07-02,508100,2913800,291380.0,2622420.0,Paid,2022-07-30,15
PRJ-2022-330,7,2022-08-01,471700,3385500,338550.0,3046950.0,Paid,2022-09-01,13
PRJ-2022-330,8,2022-08-31,231500,3617000,361700.0,3255300.0,Pending,,13
PRJ-2022-330,9,2022-09-30,159600,3776600,377660.0,3398940.0,Pending,,13
PRJ-2022-331,2,2022-03-20,4472600,4472600,447260.0,4025340.0,Approved,2022-04-18,9
PRJ-2022-331,3,2022-04-19,5657000,10129600,1012960.0,9116640.0,Pending,2022-05-26,12
PRJ-2022-331,4,2022-05-19,3611400,13741000,1374100.0,12366900.0,Paid,2022-06-15,15
PRJ-2022-331,5,2022-06-18,3308200,17049200,1704920.0,15344280.0,Paid,2022-07-19,15
PRJ-2022-331,6,2022-07-18,3234800,20284000,2028400.0,18255600.0,Approved,2022-08-19,15
PRJ-2022-331,7,2022-08-17,3094300,23378300,2337830.0,21040470.0,Approved,2022-09-21,15
PRJ-2022-331,8,2022-09-16,3256200,26634500,2663450.0,23971050.0,Pending,2022-10-11,15
PRJ-2022-331,9,2022-10-16,3186000,29820500,2982050.0,26838450.0,Pending,2022-11-19,15
PRJ-2022-331,10,2022-11-15,3125800,32946300,3294630.0,29651670.0,Paid,2022-12-20,15
PRJ-2022-331,11,2022-12-15,2851700,35798000,3579800.0,32218200.0,Paid,2023-01-23,15
PRJ-2022-331,12,2023-01-14,2788700,38586700,3858670.0,34728030.0,Paid,2023-02-08,14
PRJ-2022-331,13,2023-02-13,820400,39407100,3940710.0,35466390.0,Paid,2023-03-17,13
PRJ-2022-331,14,2023-03-15,917400,40324500,4032450.0,36292050.0,Pending,2023-04-09,13
PRJ-2022-331,15,2023-04-14,975300,41299800,4129980.0,37169820.0,Pending,2023-05-19,13
PRJ-2022-332,2,2022-02-25,848800,848800,84880.0,763920.0,Paid,2022-03-26,9
PRJ-2022-332,3,2022-03-27,966500,1815300,181530.0,1633770.0,Paid,2022-05-03,12
PRJ-2022-332,4,2022-04-26,1086300,2901600,290160.0,2611440.0,Approved,,12
PRJ-2022-332,5,2022-05-26,668700,3570300,357030.0,3213270.0,Paid,,15
PRJ-2022-332,6,2022-06-25,614700,4185000,418500.0,3766500.0,Paid,2022-07-23,15
PRJ-2022-332,7,2022-07-25,603300,4788300,478830.0,4309470.0,Approved,2022-08-20,15
PRJ-2022-332,8,2022-08-24,619600,5407900,540790.0,4867110.0,Paid,2022-09-21,15
PRJ-2022-332,9,2022-09-23,604200,6012100,601210.0,5410890.0,Pending,,15
PRJ-2022-332,10,2022-10-23,607800,6619900,661990.0,5957910.0,Paid,2022-11-24,15
PRJ-2022-332,11,2022-11-22,615200,7235100,723510.0,6511590.0,Paid,2022-12-24,15
PRJ-2022-332,12,2022-12-22,606100,7841200,784120.0,7057080.0,Paid,2023-01-27,15
PRJ-2022-332,13,2023-01-21,591500,8432700,843270.0,7589430.0,Paid,2023-02-23,15
PRJ-2022-332,14,2023-02-20,578200,9010900,901090.0,8109810.0,Pending,,15
PRJ-2022-332,15,2023-03-22,519500,9530400,953040.0,8577360.0,Approved,2023-04-19,15
PRJ-2022-332,16,2023-04-21,536200,10066600,1006660.0,9059940.0,Pending,2023-05-29,13
PRJ-2022-332,17,2023-05-21,529000,10595600,1059560.0,9536040.0,Paid,2023-06-24,13
PRJ-2022-332,18,2023-06-20,36500,10632100,1063210.0,9568890.0,Paid,,13
PRJ-2022-332,19,2023-07-20,166900,10799000,1079900.0,9719100.0,Pending,2023-08-29,13
PRJ-2022-332,20,2023-08-19,171500,10970500,1097050.0,9873450.0,Pending,2023-09-23,13
PRJ-2022-332,21,2023-09-18,174600,11145100,1114510.0,10030590.0,Pending,2023-10-26,13
PRJ-2022-333,2,2022-03-28,978900,978900,97890.0,881010.0,Approved,,9
PRJ-2022-333,3,2022-04-27,1111200,2090100,209010.0,1881090.0,Paid,2022-05-27,12
PRJ-2022-333,4,2022-05-27,1347900,3438000,343800.0,3094200.0,Paid,2022-06-30,12
PRJ-2022-333,5,2022-06-26,775700,4213700,421370.0,3792330.0,Paid,2022-08-03,15
PRJ-2022-333,6,2022-07-26,725100,4938800,493880.0,4444920.0,Paid,2022-09-03,15
PRJ-2022-333,7,2022-08-25,746500,5685300,568530.0,5116770.0,Paid,2022-09-22,15
PRJ-2022-333,8,2022-09-24,750600,6435900,643590.0,5792310.0,Paid,2022-11-03,15
PRJ-2022-333,9,2022-10-24,716100,7152000,715200.0,6436800.0,Paid,2022-11-28,15
PRJ-2022-333,10,2022-11-23,730600,7882600,788260.0,7094340.0,Paid,2022-12-27,15
PRJ-2022-333,11,2022-12-23,752200,8634800,863480.0,7771320.0,Paid,2023-01-19,15
PRJ-2022-333,12,2023-01-22,719500,9354300,935430.0,8418870.0,Pending,2023-02-16,15
PRJ-2022-333,13,2023-02-21,742600,10096900,1009690.0,9087210.0,Paid,2023-03-28,15
PRJ-2022-333,14,2023-03-23,715000,10811900,1081190.0,9730710.0,Paid,2023-04-19,15
PRJ-2022-333,15,2023-04-22,641100,11453000,1145300.0,10307700.0,Pending,2023-05-30,15
PRJ-2022-333,16,2023-05-22,650500,12103500,1210350.0,10893150.0,Pending,2023-06-17,14
PRJ-2022-333,17,2023-06-21,676900,12780400,1278040.0,11502360.0,Paid,2023-07-22,13
PRJ-2022-333,18,2023-07-21,44500,12824900,1282490.0,11542410.0,Paid,,12
PRJ-2022-333,19,2023-08-20,204100,13029000,1302900.0,11726100.0,Paid,2023-09-20,13
PRJ-2022-333,20,2023-09-19,216200,13245200,1324520.0,11920680.0,Pending,2023-10-21,13
PRJ-2022-333,21,2023-10-19,216300,13461500,1346150.0,12115350.0,Pending,2023-11-19,13
PRJ-2022-334,2,2022-03-11,1186400,1186400,118640.0,1067760.0,Paid,2022-04-13,9
PRJ-2022-334,3,2022-04-10,1414300,2600700,260070.0,2340630.0,Paid,,12
PRJ-2022-334,4,2022-05-10,1539600,4140300,414030.0,3726270.0,Pending,2022-06-04,12
PRJ-2022-334,5,2022-06-09,1023300,5163600,516360.0,4647240.0,Pending,,15
PRJ-2022-334,6,2022-07-09,886700,6050300,605030.0,5445270.0,Paid,2022-08-12,15
PRJ-2022-334,7,2022-08-08,855600,6905900,690590.0,6215310.0,Paid,2022-09-05,15
PRJ-2022-334,8,2022-09-07,892600,7798500,779850.0,7018650.0,Paid,2022-10-15,15
PRJ-2022-334,9,2022-10-07,859300,8657800,865780.0,7792020.0,Paid,2022-11-16,15
PRJ-2022-334,10,2022-11-06,862400,9520200,952020.0,8568180.0,Paid,,15
PRJ-2022-334,11,2022-12-06,871400,10391600,1039160.0,9352440.0,Paid,2023-01-15,15
PRJ-2022-334,12,2023-01-05,881100,11272700,1127270.0,10145430.0,Paid,2023-02-14,15
PRJ-2022-334,13,2023-02-04,858700,12131400,1213140.0,10918260.0,Pending,2023-03-05,15
PRJ-2022-334,14,2023-03-06,876700,13008100,1300810.0,11707290.0,Pending,,15
PRJ-2022-334,15,2023-04-05,775400,13783500,1378350.0,12405150.0,Approved,2023-05-12,15
PRJ-2022-334,16,2023-05-05,763300,14546800,1454680.0,13092120.0,Paid,,15
PRJ-2022-334,17,2023-06-04,815200,15362000,1536200.0,13825800.0,Paid,2023-07-04,13
PRJ-2022-334,18,2023-07-04,766300,16128300,1612830.0,14515470.0,Paid,2023-08-03,13
PRJ-2022-334,19,2023-08-03,400,16128700,1612870.0,14515830.0,Paid,2023-09-11,1
PRJ-2022-334,20,2023-09-02,175100,16303800,1630380.0,14673420.0,Pending,2023-10-02,13
PRJ-2022-334,21,2023-10-02,245900,16549700,1654970.0,14894730.0,Pending,,13
PRJ-2022-334,22,2023-11-01,258800,16808500,1680850.0,15127650.0,Pending,,13
PRJ-2022-335,2,2022-05-20,1131400,1131400,113140.0,1018260.0,Paid,2022-06-18,9
PRJ-2022-335,3,2022-06-19,1406500,2537900,253790.0,2284110.0,Approved,2022-07-19,12
PRJ-2022-335,4,2022-07-19,1158000,3695900,369590.0,3326310.0,Paid,,15
PRJ-2022-335,5,2022-08-18,876100,4572000,457200.0,4114800.0,Paid,,15
PRJ-2022-335,6,2022-09-17,829300,5401300,540130.0,4861170.0,Paid,2022-10-26,15
PRJ-2022-335,7,2022-10-17,825700,6227000,622700.0,5604300.0,Approved,2022-11-14,15
PRJ-2022-335,8,2022-11-16,833400,7060400,706040.0,6354360.0,Paid,2022-12-24,15
PRJ-2022-335,9,2022-12-16,821700,7882100,788210.0,7093890.0,Paid,2023-01-13,15
PRJ-2022-335,10,2023-01-15,821900,8704000,870400.0,7833600.0,Approved,2023-02-18,15
PRJ-2022-335,11,2023-02-14,841200,9545200,954520.0,8590680.0,Paid,2023-03-22,15
PRJ-2022-335,12,2023-03-16,765300,10310500,1031050.0,9279450.0,Paid,,15
PRJ-2022-335,13,2023-04-15,741900,11052400,1105240.0,9947160.0,Paid,2023-05-13,14
PRJ-2022-335,14,2023-05-15,736800,11789200,1178920.0,10610280.0,Paid,2023-06-13,13
PRJ-2022-335,15,2023-06-14,716400,12505600,1250560.0,11255040.0,Paid,2023-07-09,13
PRJ-2022-335,17,2023-08-13,127300,12632900,1263290.0,11369610.0,Pending,2023-09-22,13
PRJ-2022-335,18,2023-09-12,234100,12867000,1286700.0,11580300.0,Pending,,13
PRJ-2022-336,2,2022-05-21,2247600,2247600,224760.0,2022840.0,Pending,,12
PRJ-2022-336,3,2022-06-20,2866900,5114500,511450.0,4603050.0,Pending,2022-07-26,15
PRJ-2022-336,4,2022-07-20,1674900,6789400,678940.0,6110460.0,Paid,2022-08-23,15
PRJ-2022-336,5,2022-08-19,1598600,8388000,838800.0,7549200.0,Pending,2022-09-20,15
PRJ-2022-336,6,2022-09-18,1669200,10057200,1005720.0,9051480.0,Paid,2022-10-19,15
PRJ-2022-336,7,2022-10-18,1599500,11656700,1165670.0,10491030.0,Paid,,15
PRJ-2022-336,8,2022-11-17,1676900,13333600,1333360.0,12000240.0,Paid,2022-12-14,15
PRJ-2022-336,9,2022-12-17,1606600,14940200,1494020.0,13446180.0,Pending,2023-01-25,15
PRJ-2022-336,10,2023-01-16,1506400,16446600,1644660.0,14801940.0,Paid,2023-02-22,15
PRJ-2022-336,11,2023-02-15,1503000,17949600,1794960.0,16154640.0,Paid,2023-03-18,15
PRJ-2022-336,12,2023-03-17,1411100,19360700,1936070.0,17424630.0,Approved,2023-04-11,14
PRJ-2022-336,14,2023-05-16,175300,19536000,1953600.0,17582400.0,Pending,2023-06-17,13
PRJ-2022-337,2,2022-03-09,2167000,2167000,216700.0,1950300.0,Paid,2022-04-09,9
PRJ-2022-337,3,2022-04-08,2804600,4971600,497160.0,4474440.0,Paid,,12
PRJ-2022-337,4,2022-05-08,2239800,7211400,721140.0,6490260.0,Pending,,15
PRJ-2022-337,5,2022-06-07,1687700,8899100,889910.0,8009190.0,Pending,2022-07-13,15
PRJ-2022-337,6,2022-07-07,1612200,10511300,1051130.0,9460170.0,Pending,2022-08-16,15
PRJ-2022-337,7,2022-08-06,1616800,12128100,1212810.0,10915290.0,Paid,,15
PRJ-2022-337,8,2022-09-05,1676700,13804800,1380480.0,12424320.0,Pending,2022-10-04,15
PRJ-2022-337,9,2022-10-05,1609000,15413800,1541380.0,13872420.0,Paid,2022-11-14,15
PRJ-2022-337,10,2022-11-04,1600100,17013900,1701390.0,15312510.0,Paid,2022-12-01,15
PRJ-2022-337,11,2022-12-04,1649500,18663400,1866340.0,16797060.0,Paid,2023-01-03,15
PRJ-2022-337,12,2023-01-03,1389100,20052500,2005250.0,18047250.0,Paid,,15
PRJ-2022-337,13,2023-02-02,1431900,21484400,2148440.0,19335960.0,Paid,,14
PRJ-2022-337,14,2023-03-04,1416500,22900900,2290090.0,20610810.0,Paid,2023-04-12,13
PRJ-2022-337,15,2023-04-03,55400,22956300,2295630.0,20660670.0,Approved,2023-04-29,9
PRJ-2022-337,16,2023-05-03,419000,23375300,2337530.0,21037770.0,Pending,2023-06-02,13
PRJ-2022-337,17,2023-06-02,467800,23843100,2384310.0,21458790.0,Pending,2023-06-30,13
PRJ-2022-338,2,2022-05-09,554300,554300,55430.0,498870.0,Paid,2022-06-04,9
PRJ-2022-338,3,2022-06-08,685200,1239500,123950.0,1115550.0,Paid,2022-07-09,12
PRJ-2022-338,4,2022-07-08,613100,1852600,185260.0,1667340.0,Paid,2022-08-04,15
PRJ-2022-338,5,2022-08-07,397400,2250000,225000.0,2025000.0,Pending,2022-09-16,15
PRJ-2022-338,6,2022-09-06,388100,2638100,263810.0,2374290.0,Paid,2022-10-06,15
PRJ-2022-338,7,2022-10-06,406700,3044800,304480.0,2740320.0,Pending,,15
PRJ-2022-338,8,2022-11-05,386000,3430800,343080.0,3087720.0,Paid,2022-12-08,15
PRJ-2022-338,9,2022-12-05,386400,3817200,381720.0,3435480.0,Pending,2022-12-31,15
PRJ-2022-338,10,2023-01-04,384300,4201500,420150.0,3781350.0,Pending,,15
PRJ-2022-338,11,2023-02-03,395600,4597100,459710.0,4137390.0,Paid,2023-03-12,15
PRJ-2022-338,12,2023-03-05,388600,4985700,498570.0,4487130.0,Pending,2023-04-06,15
PRJ-2022-338,13,2023-04-04,354000,5339700,533970.0,4805730.0,Approved,2023-05-04,15
PRJ-2022-338,14,2023-05-04,325300,5665000,566500.0,5098500.0,Paid,2023-06-03,15
PRJ-2022-338,15,2023-06-03,339100,6004100,600410.0,5403690.0,Paid,2023-07-06,14
PRJ-2022-338,16,2023-07-03,334200,6338300,633830.0,5704470.0,Pending,2023-08-05,13
PRJ-2022-338,18,2023-09-01,19900,6358200,635820.0,5722380.0,Pending,,10
PRJ-2022-338,19,2023-10-01,101000,6459200,645920.0,5813280.0,Pending,2023-10-30,13
PRJ-2022-339,2,2022-04-19,1081000,1081000,108100.0,972900.0,Paid,2022-05-18,9
PRJ-2022-339,3,2022-05-19,1099800,2180800,218080.0,1962720.0,Paid,2022-06-26,9
PRJ-2022-339,4,2022-06-18,1302800,3483600,348360.0,3135240.0,Paid,,12
PRJ-2022-339,5,2022-07-18,1334000,4817600,481760.0,4335840.0,Pending,,12
PRJ-2022-339,6,2022-08-17,929100,5746700,574670.0,5172030.0,Approved,2022-09-25,15
PRJ-2022-339,7,2022-09-16,742000,6488700,648870.0,5839830.0,Paid,2022-10-22,15
PRJ-2022-339,8,2022-10-16,730300,7219000,721900.0,6497100.0,Paid,2022-11-14,15
PRJ-2022-339,9,2022-11-15,760300,7979300,797930.0,7181370.0,Paid,2022-12-17,15
PRJ-2022-339,10,2022-12-15,725500,8704800,870480.0,7834320.0,Approved,2023-01-14,15
PRJ-2022-339,11,2023-01-14,741500,9446300,944630.0,8501670.0,Paid,2023-02-09,15
PRJ-2022-339,12,2023-02-13,749400,10195700,1019570.0,9176130.0,Paid,2023-03-24,15
PRJ-2022-339,13,2023-03-15,732900,10928600,1092860.0,9835740.0,Paid,2023-04-12,15
PRJ-2022-339,14,2023-04-14,727400,11656000,1165600.0,10490400.0,Approved,2023-05-15,15
PRJ-2022-339,15,2023-05-14,739800,12395800,1239580.0,11156220.0,Pending,2023-06-13,15
PRJ-2022-339,16,2023-06-13,747900,13143700,1314370.0,11829330.0,Paid,2023-07-09,15
PRJ-2022-339,17,2023-07-13,735900,13879600,1387960.0,12491640.0,Approved,2023-08-12,15
PRJ-2022-339,18,2023-08-12,735300,14614900,1461490.0,13153410.0,Pending,2023-09-15,15
PRJ-2022-339,19,2023-09-11,671800,15286700,1528670.0,13758030.0,Approved,,15
PRJ-2022-339,20,2023-10-11,643400,15930100,1593010.0,14337090.0,Paid,2023-11-08,15
PRJ-2022-339,21,2023-11-10,651300,16581400,1658140.0,14923260.0,Paid,2023-12-17,15
PRJ-2022-339,22,2023-12-10,633300,17214700,1721470.0,15493230.0,Paid,2024-01-14,13
PRJ-2022-339,23,2024-01-09,637000,17851700,1785170.0,16066530.0,Paid,2024-02-03,13
PRJ-2022-339,24,2024-02-08,660900,18512600,1851260.0,16661340.0,Paid,2024-03-06,13
PRJ-2022-339,27,2024-05-08,122000,18634600,1863460.0,16771140.0,Paid,2024-06-10,13
PRJ-2022-339,28,2024-06-07,198700,18833300,1883330.0,16949970.0,Pending,2024-07-14,13
PRJ-2022-339,29,2024-07-07,216400,19049700,1904970.0,17144730.0,Pending,2024-08-04,13
PRJ-2022-340,2,2022-03-13,2793500,2793500,279350.0,2514150.0,Approved,2022-04-13,12
PRJ-2022-340,3,2022-04-12,3385200,6178700,617870.0,5560830.0,Paid,2022-05-08,15
PRJ-2022-340,4,2022-05-12,1984600,8163300,816330.0,7346970.0,Paid,2022-06-21,15
PRJ-2022-340,5,2022-06-11,1937700,10101000,1010100.0,9090900.0,Approved,2022-07-16,15
PRJ-2022-340,6,2022-07-11,1999500,12100500,1210050.0,10890450.0,Paid,2022-08-08,15
PRJ-2022-340,7,2022-08-10,2027000,14127500,1412750.0,12714750.0,Paid,2022-09-16,15
PRJ-2022-340,8,2022-09-09,1909500,16037000,1603700.0,14433300.0,Paid,2022-10-12,15
PRJ-2022-340,9,2022-10-09,1849800,17886800,1788680.0,16098120.0,Paid,2022-11-14,15
PRJ-2022-340,10,2022-11-08,1733800,19620600,1962060.0,17658540.0,Paid,,15
PRJ-2022-340,11,2022-12-08,1687000,21307600,2130760.0,19176840.0,Approved,,15
PRJ-2022-340,12,2023-01-07,3900,21311500,2131150.0,19180350.0,Pending,2023-02-16,4
PRJ-2022-340,13,2023-02-06,453300,21764800,2176480.0,19588320.0,Pending,2023-03-04,13
PRJ-2022-341,2,2022-04-27,3451900,3451900,345190.0,3106710.0,Paid,2022-05-27,12
PRJ-2022-341,3,2022-05-27,3996600,7448500,744850.0,6703650.0,Pending,2022-07-03,15
PRJ-2022-341,4,2022-06-26,2539400,9987900,998790.0,8989110.0,Pending,,15
PRJ-2022-341,5,2022-07-26,2418700,12406600,1240660.0,11165940.0,Paid,2022-08-20,15
PRJ-2022-341,6,2022-08-25,2338400,14745000,1474500.0,13270500.0,Approved,2022-09-24,15
PRJ-2022-341,7,2022-09-24,2424600,17169600,1716960.0,15452640.0,Approved,2022-11-03,15
PRJ-2022-341,8,2022-10-24,2416100,19585700,1958570.0,17627130.0,Paid,2022-11-22,15
PRJ-2022-341,9,2022-11-23,2149100,21734800,2173480.0,19561320.0,Paid,2022-12-24,15
PRJ-2022-341,10,2022-12-23,2172100,23906900,2390690.0,21516210.0,Paid,2023-01-25,15
PRJ-2022-341,11,2023-01-22,2074300,25981200,2598120.0,23383080.0,Paid,2023-03-01,15
PRJ-2022-341,12,2023-02-21,600,25981800,2598180.0,23383620.0,Pending,2023-03-27,2
PRJ-2022-341,13,2023-03-23,484900,26466700,2646670.0,23820030.0,Pending,2023-04-24,13
PRJ-2022-342,2,2022-02-25,3934300,3934300,393430.0,3540870.0,Paid,2022-04-03,12
PRJ-2022-342,3,2022-03-27,4089000,8023300,802330.0,7220970.0,Approved,,15
PRJ-2022-342,4,2022-04-26,2887500,10910800,1091080.0,9819720.0,Paid,2022-06-03,15
PRJ-2022-342,5,2022-05-26,2792000,13702800,1370280.0,12332520.0,Paid,2022-06-20,15
PRJ-2022-342,6,2022-06-25,2912500,16615300,1661530.0,14953770.0,Pending,2022-08-03,15
PRJ-2022-342,7,2022-07-25,2797900,19413200,1941320.0,17471880.0,Pending,2022-09-03,15
PRJ-2022-342,8,2022-08-24,2458200,21871400,2187140.0,19684260.0,Paid,2022-09-22,15
PRJ-2022-342,9,2022-09-23,2538100,24409500,2440950.0,21968550.0,Approved,2022-10-21,15
PRJ-2022-342,10,2022-10-23,564100,24973600,2497360.0,22476240.0,Pending,2022-11-27,15
PRJ-2022-342,11,2022-11-22,792100,25765700,2576570.0,23189130.0,Pending,,13
PRJ-2022-343,2,2022-05-17,378800,378800,37880.0,340920.0,Paid,2022-06-16,9
PRJ-2022-343,3,2022-06-16,461100,839900,83990.0,755910.0,Pending,,12
PRJ-2022-343,4,2022-07-16,391900,1231800,123180.0,1108620.0,Pending,,15
PRJ-2022-343,5,2022-08-15,294100,1525900,152590.0,1373310.0,Paid,2022-09-09,15
PRJ-2022-343,6,2022-09-14,274500,1800400,180040.0,1620360.0,Pending,,15
PRJ-2022-343,7,2022-10-14,280900,2081300,208130.0,1873170.0,Pending,2022-11-09,15
PRJ-2022-343,8,2022-11-13,270100,2351400,235140.0,2116260.0,Paid,2022-12-15,15
PRJ-2022-343,9,2022-12-13,277200,2628600,262860.0,2365740.0,Approved,2023-01-19,15
PRJ-2022-343,10,2023-01-12,269200,2897800,289780.0,2608020.0,Paid,2023-02-16,15
PRJ-2022-343,11,2023-02-11,282000,3179800,317980.0,2861820.0,Paid,2023-03-20,15
PRJ-2022-343,12,2023-03-13,257200,3437000,343700.0,3093300.0,Paid,2023-04-19,15
PRJ-2022-343,13,2023-04-12,250000,3687000,368700.0,3318300.0,Approved,2023-05-09,15
PRJ-2022-343,14,2023-05-12,255200,3942200,394220.0,3547980.0,Paid,,13
PRJ-2022-343,15,2023-06-11,247600,4189800,418980.0,3770820.0,Approved,2023-07-21,13
PRJ-2022-343,17,2023-08-10,42500,4232300,423230.0,3809070.0,Pending,2023-09-10,13
PRJ-2022-343,18,2023-09-09,77700,4310000,431000.0,3879000.0,Pending,,13
PRJ-2022-344,2,2022-03-28,1823800,1823800,182380.0,1641420.0,Approved,2022-05-02,12
PRJ-2022-344,3,2022-04-27,2132400,3956200,395620.0,3560580.0,Approved,,15
PRJ-2022-344,4,2022-05-27,1371400,5327600,532760.0,4794840.0,Paid,2022-06-21,15
PRJ-2022-344,5,2022-06-26,1300400,6628000,662800.0,5965200.0,Paid,,15
PRJ-2022-344,6,2022-07-26,1307500,7935500,793550.0,7141950.0,Paid,2022-08-27,15
PRJ-2022-344,7,2022-08-25,1301900,9237400,923740.0,8313660.0,Approved,2022-09-19,15
PRJ-2022-344,8,2022-09-24,1269500,10506900,1050690.0,9456210.0,Pending,2022-10-19,15
PRJ-2022-344,9,2022-10-24,1228600,11735500,1173550.0,10561950.0,Approved,2022-12-01,15
PRJ-2022-344,10,2022-11-23,1143200,12878700,1287870.0,11590830.0,Paid,,15
PRJ-2022-344,11,2022-12-23,1143800,14022500,1402250.0,12620250.0,Paid,2023-01-29,15
PRJ-2022-344,12,2023-01-22,4300,14026800,1402680.0,12624120.0,Pending,2023-03-03,2
PRJ-2022-344,13,2023-02-21,298000,14324800,1432480.0,12892320.0,Pending,2023-03-21,13
PRJ-2022-345,2,2022-04-10,1775600,1775600,177560.0,1598040.0,Paid,2022-05-18,9
PRJ-2022-345,3,2022-05-10,2237200,4012800,401280.0,3611520.0,Paid,2022-06-17,12
PRJ-2022-345,4,2022-06-09,1927900,5940700,594070.0,5346630.0,Paid,2022-07-04,15
PRJ-2022-345,5,2022-07-09,1398200,7338900,733890.0,6605010.0,Paid,2022-08-12,15
PRJ-2022-345,6,2022-08-08,1333400,8672300,867230.0,7805070.0,Approved,,15
PRJ-2022-345,7,2022-09-07,1356900,10029200,1002920.0,9026280.0,Paid,2022-10-02,15
PRJ-2022-345,8,2022-10-07,1339300,11368500,1136850.0,10231650.0,Paid,2022-11-12,15
PRJ-2022-345,9,2022-11-06,1308700,12677200,1267720.0,11409480.0,Approved,,15
PRJ-2022-345,10,2022-12-06,1356100,14033300,1403330.0,12629970.0,Pending,2023-01-13,15
PRJ-2022-345,11,2023-01-05,1319700,15353000,1535300.0,13817700.0,Pending,2023-02-10,15
PRJ-2022-345,12,2023-02-04,1252500,16605500,1660550.0,14944950.0,Paid,2023-03-14,15
PRJ-2022-345,13,2023-03-06,1174200,17779700,1777970.0,16001730.0,Paid,2023-04-13,15
PRJ-2022-345,14,2023-04-05,1187200,18966900,1896690.0,17070210.0,Paid,2023-05-06,15
PRJ-2022-345,15,2023-05-05,1200000,20166900,2016690.0,18150210.0,Approved,2023-06-10,13
PRJ-2022-345,17,2023-07-04,194600,20361500,2036150.0,18325350.0,Pending,2023-08-12,13
PRJ-2022-345,18,2023-08-03,373600,20735100,2073510.0,18661590.0,Pending,2023-09-01,13
PRJ-2022-346,2,2022-04-25,1251400,1251400,125140.0,1126260.0,Paid,,9
PRJ-2022-346,3,2022-05-25,1309400,2560800,256080.0,2304720.0,Paid,2022-06-23,9
PRJ-2022-346,4,2022-06-24,1645200,4206000,420600.0,3785400.0,Approved,2022-07-29,12
PRJ-2022-346,5,2022-07-24,1695400,5901400,590140.0,5311260.0,Approved,2022-08-18,12
PRJ-2022-346,6,2022-08-23,1085300,6986700,698670.0,6288030.0,Paid,,15
PRJ-2022-346,7,2022-09-22,907300,7894000,789400.0,7104600.0,Paid,2022-10-26,15
PRJ-2022-346,8,2022-10-22,921800,8815800,881580.0,7934220.0,Approved,2022-11-27,15
PRJ-2022-346,9,2022-11-21,920600,9736400,973640.0,8762760.0,Pending,,15
PRJ-2022-346,10,2022-12-21,913300,10649700,1064970.0,9584730.0,Paid,,15
PRJ-2022-346,11,2023-01-20,914100,11563800,1156380.0,10407420.0,Paid,2023-02-21,15
PRJ-2022-346,12,2023-02-19,920900,12484700,1248470.0,11236230.0,Paid,,15
PRJ-2022-346,13,2023-03-21,911300,13396000,1339600.0,12056400.0,Paid,,15
PRJ-2022-346,14,2023-04-20,926200,14322200,1432220.0,12889980.0,Approved,2023-05-25,15
PRJ-2022-346,15,2023-05-20,913400,15235600,1523560.0,13712040.0,Paid,,15
PRJ-2022-346,16,2023-06-19,910400,16146000,1614600.0,14531400.0,Paid,,15
PRJ-2022-346,17,2023-07-19,927600,17073600,1707360.0,15366240.0,Approved,2023-08-22,15
PRJ-2022-346,18,2023-08-18,883000,17956600,1795660.0,16160940.0,Approved,,15
PRJ-2022-346,19,2023-09-17,855200,18811800,1881180.0,16930620.0,Paid,2023-10-20,15
PRJ-2022-346,20,2023-10-17,792700,19604500,1960450.0,17644050.0,Paid,,15
PRJ-2022-346,21,2023-11-16,840100,20444600,2044460.0,18400140.0,Pending,2023-12-25,14
PRJ-2022-346,22,2023-12-16,773700,21218300,2121830.0,19096470.0,Paid,2024-01-23,13
